rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
42326	1220	Nusu (Southern)	hɹõ³⁵ bɔ̱³¹	hɹõ³⁵ bɔ̱³¹	front	front		1.4.4		0		1213,m
42327	1220	Nusu (Southern)	la³⁵ tʰɔ̃³⁵	la³⁵ tʰɔ̃³⁵	back (side)	back (side)		1.4.8		0		m,225
42328	1220	Nusu (Southern)	ui³¹ tʂʰɛ⁵⁵	ui³¹ tʂʰɛ⁵⁵	left	left		1.5.3.2		0		2154
42329	1220	Nusu (Southern)	iɔ³¹ tʂʰɛ⁵⁵	iɔ³¹ tʂʰɛ⁵⁵	right (side)	right (side)		1.5.3.2		0		2786
42330	1220	Nusu (Southern)	ʔȵɑ⁵⁵ ɕɛ⁵⁵	ʔȵɑ⁵⁵ ɕɛ⁵⁵	side	side		1.4.5		0		
42331	1220	Nusu (Southern)	gõ⁵⁵ dɔ⁵⁵	gõ⁵⁵ dɔ⁵⁵	middle	middle		1.9.4		0		
42332	1220	Nusu (Southern)	ʔu³¹	ʔu³¹	egg	egg				0		301
42333	1220	Nusu (Southern)	dõ³⁵	dõ³⁵	wing	wing		1.5.1.3		0		711
42334	1220	Nusu (Southern)	m̥ɯi⁵⁵	m̥ɯi⁵⁵	fur	fur		1.6.1		0		363
42335	1220	Nusu (Southern)	m̥ɯ³¹	m̥ɯ³¹	feather	feather		1.6.1.1		0		363
42336	1220	Nusu (Southern)	sə⁵⁵	sə⁵⁵	claw	claw		1.5.10.4		0		
42337	1220	Nusu (Southern)	kʰo³⁵	kʰo³⁵	hoof	hoof		1.5.4		0		417
42338	1220	Nusu (Southern)	tʂʰɿ⁵⁵	tʂʰɿ⁵⁵	horn	horn		1.2.2		0		819
42339	1220	Nusu (Southern)	n̥i⁵⁵ pa̱⁵³	n̥i⁵⁵ pa̱⁵³	tail	tail		1.4.10.1		0		1288,3326
42340	1220	Nusu (Southern)	tɕʰi⁵⁵ gɯ³¹	tɕʰi⁵⁵ gɯ³¹	body	body		1.1.1		0		1126,2
42341	1220	Nusu (Southern)	ʔo³¹ pʰu⁵⁵	ʔo³¹ pʰu⁵⁵	head	head		1.2.1		0		385,1275
42342	1220	Nusu (Southern)	ʔo³¹ gɑ̃⁵⁵ ti ³¹	ʔo³¹ gɑ̃⁵⁵ ti ³¹	forehead	forehead		1.2.5.1		0		385,m,358
42343	1220	Nusu (Southern)	tsʰɛ⁵⁵	tsʰɛ⁵⁵	hair (head)	hair (head)		1.2.3		0		366
42344	1220	Nusu (Southern)	tsʰɛ³¹ pʰɹə⁵⁵	tsʰɛ³¹ pʰɹə⁵⁵	braid (hair)	braid (hair)	n	1.2.3.2		0		366,2018
42345	1220	Nusu (Southern)	pʰu⁵⁵ n̥ɔ³¹	pʰu⁵⁵ n̥ɔ³¹	face	face		1.2.5		0		1186,803
42346	1220	Nusu (Southern)	miɑ̱³¹ mɯ⁵⁵	miɑ̱³¹ mɯ⁵⁵	eyebrow	eyebrow		1.2.6.6		0		681,363
42347	1220	Nusu (Southern)	miɑ̱³¹ tʂi⁵⁵	miɑ̱³¹ tʂi⁵⁵	eye	eye		1.2.6		0		681,3559
42348	1220	Nusu (Southern)	ɦə̃³¹ bɹi³¹	ɦə̃³¹ bɹi³¹	tears	tears		1.2.6.7		0		681,187
42349	1220	Nusu (Southern)	n̥i⁵⁵ kɔ̃³¹	n̥i⁵⁵ kɔ̃³¹	nose	nose		1.2.8		0		803,809
42350	1220	Nusu (Southern)	n̥i⁵⁵ sə³¹	n̥i⁵⁵ sə³¹	ear	ear		1.2.7		0		811,2082
42351	1220	Nusu (Southern)	n̥i⁵⁵ kʰõ³¹	n̥i⁵⁵ kʰõ³¹	mouth	mouth		1.3.1		0		803,473
42352	1220	Nusu (Southern)	n̥i³¹ bə⁵⁵	n̥i³¹ bə⁵⁵	lip	lip		1.3.2		0		467,590
42353	1220	Nusu (Southern)	ʔi³¹ so⁵⁵	ʔi³¹ so⁵⁵	tooth	tooth		1.3.4		0		p,632
42354	1220	Nusu (Southern)	ɬiɔ⁵⁵	ɬiɔ⁵⁵	tongue	tongue		1.3.3		0		623
42355	1220	Nusu (Southern)	m̥i⁵⁵ tɕʰyə⁵³	m̥i⁵⁵ tɕʰyə⁵³	beard	beard		1.2.5.5		0		363,370
42356	1220	Nusu (Southern)	ʔɑ⁵⁵ ʔlɯ³¹ ʔlɯ⁵⁵	ʔɑ⁵⁵ ʔlɯ³¹ ʔlɯ⁵⁵	chin	chin		1.2.5.3		0		p,287,287
42357	1220	Nusu (Southern)	lɑ³¹ dɑ⁵⁵	lɑ³¹ dɑ⁵⁵	neck	neck		1.4.2		0		479,359
42358	1220	Nusu (Southern)	tʂʰu⁵⁵ tsʰi̱⁵³	tʂʰu⁵⁵ tsʰi̱⁵³	throat	throat		1.3.5		0		3363,m
42359	1220	Nusu (Southern)	kɔ̱⁵³ lɔ⁵³ dzɔ³¹	kɔ̱⁵³ lɔ⁵³ dzɔ³¹	shoulder	shoulder		1.4.3		0		
42360	1220	Nusu (Southern)	lɔ̱⁵³	lɔ̱⁵³	hand	hand		1.5.1.1		0		695
42361	1220	Nusu (Southern)	lɔ̱³¹ põ⁵⁵	lɔ̱³¹ põ⁵⁵	fist	fist		1.5.1.1.1		0		695,m
42362	1220	Nusu (Southern)	lɔ̱³¹ ɹɑ̃⁵⁵	lɔ̱³¹ ɹɑ̃⁵⁵	arm	arm		1.5.1.2		0		695,232
42363	1220	Nusu (Southern)	lɔ̱³¹ ɹɑ̃⁵⁵ tʰɑ̃³⁵	lɔ̱³¹ ɹɑ̃⁵⁵ tʰɑ̃³⁵	elbow	elbow		1.5.8.3		0		695,m,m
42364	1220	Nusu (Southern)	lɔ̱³¹ n̥ɯ⁵⁵	lɔ̱³¹ n̥ɯ⁵⁵	finger	finger		1.5.6		0		695,m
42365	1220	Nusu (Southern)	lɔ̱³¹ sə⁵⁵	lɔ̱³¹ sə⁵⁵	nail	nail		1.5.10		0		
42366	1220	Nusu (Southern)	ɹɔ̃³¹ pʰa⁵⁵	ɹɔ̃³¹ pʰa⁵⁵	chest (of body)	chest (of body)		1.4.4.3		0		288,308
42367	1220	Nusu (Southern)	dɔ̃⁵⁵	dɔ̃⁵⁵	back (of body)	back (of body)		1.4.8		0		225
42368	1220	Nusu (Southern)	nɯ⁵⁵ nɯ³¹	nɯ⁵⁵ nɯ³¹	breast	breast		1.4.4.3		0		253,253
42369	1220	Nusu (Southern)	giõ⁵³	giõ⁵³	waist	waist		1.4.6		0		408
42370	1220	Nusu (Southern)	yɛ⁵³	yɛ⁵³	stomach	stomach		1.7.6		0		2104
42371	1220	Nusu (Southern)	pʰi⁵⁵ pa³¹	pʰi⁵⁵ pa³¹	buttocks	buttocks		1.4.10		0		1361,s
42372	1220	Nusu (Southern)	tʂʰi³⁵	tʂʰi³⁵	foot	foot		1.5.2		0		
42373	1220	Nusu (Southern)	bõ⁵⁵	bõ⁵⁵	leg	leg		1.5.7		0		
42374	1220	Nusu (Southern)	io³¹ ʔo⁵⁵ tʂʰõ⁵⁵	io³¹ ʔo⁵⁵ tʂʰõ⁵⁵	armpit	armpit		1.5.1.2.3		0		
42375	1220	Nusu (Southern)	kʰu³¹ ɹi³⁵	kʰu³¹ ɹi³⁵	skin	skin		1.6.5		0		586,596
42376	1220	Nusu (Southern)	dʐɯ⁵⁵	dʐɯ⁵⁵	muscle	muscle		1.6.6.2		0		535
42377	1220	Nusu (Southern)	ɹɯ⁵⁵	ɹɯ⁵⁵	bone	bone		1.6.3		0		232
42378	1220	Nusu (Southern)	suĩ⁵⁵	suĩ⁵⁵	blood	blood		1.6.2		0		230
42379	1220	Nusu (Southern)	u⁵⁵ tʰɛ³¹	u⁵⁵ tʰɛ³¹	kidney	kidney		1.7.5		0		2102,m
42380	1220	Nusu (Southern)	ɦu³⁵	ɦu³⁵	intestines	intestines		1.7.7		0		2102
42381	1220	Nusu (Southern)	n̥i³¹ ʔlɑ⁵⁵	n̥i³¹ ʔlɑ⁵⁵	heart	heart		1.7.1		0		297,1381
42382	1220	Nusu (Southern)	tsə⁵⁵	tsə⁵⁵	liver	liver		1.7.3		0		1390
42383	1220	Nusu (Southern)	tsʰuə³⁵	tsʰuə³⁵	lung	lung		1.7.2		0		
42384	1220	Nusu (Southern)	tʂi³⁵	tʂi³⁵	gall	gall		1.7.3.1		0		227
42385	1220	Nusu (Southern)	ʔɑ³¹ lɑ³¹ pʰo⁵⁵	ʔɑ³¹ lɑ³¹ pʰo⁵⁵	bladder	bladder		1.7.8		0		p,m,778
42386	1220	Nusu (Southern)	tʂui⁵⁵	tʂui⁵⁵	sweat	sweat		1.8.1		0		615
42387	1220	Nusu (Southern)	n̥iɛ̱⁵³	n̥iɛ̱⁵³	mucus	mucus		1.8.2		0		805
