rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
538043	2104	rGyalrong (Aba Kehe Shuiricun)	tə'ku		head				0003	0		
538044	2104	rGyalrong (Aba Kehe Shuiricun)	tətot'pa		forehead				0011	0		
538045	2104	rGyalrong (Aba Kehe Shuiricun)	tə'mȵak̚		eye				0013	0		
538046	2104	rGyalrong (Aba Kehe Shuiricun)	təxȵək̚xpə		eyebrow				0016	0		
538047	2104	rGyalrong (Aba Kehe Shuiricun)	təxȵək'tɕʰə		tears				0019	0		
538048	2104	rGyalrong (Aba Kehe Shuiricun)	ʒa're		blind				0021	0		
538049	2104	rGyalrong (Aba Kehe Shuiricun)	tə'sni		nose				0024	0		
538050	2104	rGyalrong (Aba Kehe Shuiricun)	tə'◦rna◦ke		ear				0027	0		p,811,m
538051	2104	rGyalrong (Aba Kehe Shuiricun)	wu'naŋ		deaf				0030	0		
538052	2104	rGyalrong (Aba Kehe Shuiricun)	tə'ker		mouth				0032	0		
538053	2104	rGyalrong (Aba Kehe Shuiricun)	təmdə'ɣe		tongue				0036	0		
538054	2104	rGyalrong (Aba Kehe Shuiricun)	ʁo'pə		dumb				0038	0		
538055	2104	rGyalrong (Aba Kehe Shuiricun)	'təxce		tooth				0040	0		
538056	2104	rGyalrong (Aba Kehe Shuiricun)	'təmtɕək̚		spittle				0043	0		
538057	2104	rGyalrong (Aba Kehe Shuiricun)	tə◦ʃək̚◦'ke		breathe		v		0047	0		
538058	2104	rGyalrong (Aba Kehe Shuiricun)	wu'skat		voice				0049	0		
538059	2104	rGyalrong (Aba Kehe Shuiricun)	lət'pe		cough				0051	0		
538060	2104	rGyalrong (Aba Kehe Shuiricun)	ta'tɕʰə		sneeze				0055	0		
538061	2104	rGyalrong (Aba Kehe Shuiricun)	ta'ham		yawn				0059	0		
538062	2104	rGyalrong (Aba Kehe Shuiricun)	ma'ni		jaw, chin				0063	0		
538063	2104	rGyalrong (Aba Kehe Shuiricun)	tə'rŋe		face				0065	0		
538064	2104	rGyalrong (Aba Kehe Shuiricun)	təɟa'mbe		cheek				0068	0		
538065	2104	rGyalrong (Aba Kehe Shuiricun)	təkʰa'rpə		mustache				0071	0		
538066	2104	rGyalrong (Aba Kehe Shuiricun)	tə'mke		neck				0075	0		
538067	2104	rGyalrong (Aba Kehe Shuiricun)	təmȵət'pe		throat				0079	0		
538068	2104	rGyalrong (Aba Kehe Shuiricun)	tə'mtɽaqe		shoulder				0082	0		
538069	2104	rGyalrong (Aba Kehe Shuiricun)	təɟə'mcok̚		elbow				0087	0		
538070	2104	rGyalrong (Aba Kehe Shuiricun)	tə'jək̚		hand				0091	0		
538071	2104	rGyalrong (Aba Kehe Shuiricun)	wu'ndzə'ngu		finger				0095	0		
538072	2104	rGyalrong (Aba Kehe Shuiricun)	wuse'mu		nail				0101	0		
538073	2104	rGyalrong (Aba Kehe Shuiricun)	tə'rne		heart				0113	0		
538074	2104	rGyalrong (Aba Kehe Shuiricun)	tə'ʁu		belly				0115	0		
538075	2104	rGyalrong (Aba Kehe Shuiricun)	wu'kʰok̚pe		guts				0118	0		
538076	2104	rGyalrong (Aba Kehe Shuiricun)	tə'mtsʰi		liver				0124	0		
538077	2104	rGyalrong (Aba Kehe Shuiricun)	rte'pe		navel				0128	0		
