rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
128354	560	Ergong (Northern)	li³³ spə⁵³	li³³ spə⁵³	body	body			1.1.1	1.1	0			11,22
128355	560	Ergong (Northern)	li³³ spə⁵³ ɣje³³ pa³³	li³³ spə⁵³ ɣje³³ pa³³	side (right)	side (right)			1.4.5	1.2	0			11,22,2786
128356	560	Ergong (Northern)	li³³ spə⁵³ ɣjon⁵³ pa³³	li³³ spə⁵³ ɣjon⁵³ pa³³	side (left)	side (left)			1.4.5	1.3	0			11,22,m,m
128357	560	Ergong (Northern)	li³³ spə⁵³ sqa⁵³ pa³³	li³³ spə⁵³ sqa⁵³ pa³³	back	back			1.4.8	1.4	0			11,22,m,m
128358	560	Ergong (Northern)	li³³ spə⁵³ ŋo³³ rə³³ pa³³	li³³ spə⁵³ ŋo³³ rə³³ pa³³	front	front			1.4.4	1.5	0			11,22,1192,1213
128359	560	Ergong (Northern)	li³³ spə⁵³ kʰok⁵³ pə³³	li³³ spə⁵³ kʰok⁵³ pə³³	torso / trunk	torso  /  trunk			1.5.3.2	1.6	0	jbl3		11,22,m
128360	560	Ergong (Northern)	r̥ke⁵³ lak⁵³ lde⁵³	r̥ke⁵³ lak⁵³ lde⁵³	limbs / arms and legs	limbs  /  arms and legs			1.5.3.1	1.7	0	jbl3		
128361	560	Ergong (Northern)	rŋu¹³	rŋu¹³	lap	lap			1.4.4.2	1.8	0			m
128362	560	Ergong (Northern)	rʁa³³ lə⁵³	rʁa³³ lə⁵³	bosom	bosom			1.4.4.2	1.9	0			
128363	560	Ergong (Northern)	mpʰu³³	mpʰu³³	groin / loins / hips	groin  /  loins  / hips			1.4.9	1.10	0	jbl3		398
128364	560	Ergong (Northern)	ptɕa³³ no³³	ptɕa³³ no³³	flesh / meat	flesh  /  meat			1.1.1.1	1.11	0	jbl3		34,35
128365	560	Ergong (Northern)	χsən⁵³ pə³³	χsən⁵³ pə³³	alive / be living	alive  /  be living			1.1.2.1	1.12	0	jbl3		77,m
128366	560	Ergong (Northern)	ɕə⁵³ pə³³	ɕə⁵³ pə³³	die / be dead	die  /  be dead			1.1.6	1.13	0	jbl3		27,m
128367	560	Ergong (Northern)	spʰop¹³	spʰop¹³	corpse / dead body	corpse  /  dead body			1.1.6.1	1.14	0	jbl3		1861
128368	560	Ergong (Northern)	rdak⁵³ spʰop¹³	rdak⁵³ spʰop¹³	carcass / dead animal	carcass  /  dead animal			1.1.6.1	1.15	0	jbl3		1862,1861
128369	560	Ergong (Northern)	n◦jɛp⁵³	n◦jɛp⁵³	sleep /  be asleep	sleep  /   be asleep			1.1.4.1	1.16	0	jbl3		p,127
128370	560	Ergong (Northern)	b◦dʐə³³	b◦dʐə³³	awake / be awake	awake  /  be awake			1.1.4	1.17	0	jbl3		p,5768
128371	560	Ergong (Northern)	rɲi¹³	rɲi¹³	dream	dream	v	v	1.1.4.2	1.18	0			130
128372	560	Ergong (Northern)	ʁo⁵³	ʁo⁵³	head	head			1.2.1	2.1	0			386
