rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
292356	879	Lalo	ʔnàq	ʔnàq	patch / tinker / mend	patch / tinker / mend		5.1		0		
292357	879	Lalo	ʔnoqːwò-sè	ʔnoqːwò-sè	pea	pea		3.1.5		0		
292358	879	Lalo	sè-ỳ	sè-ỳ	peach	peach		3.1.5		0		
292359	879	Lalo	hè	hè	penis	penis				0		1284
292360	879	Lalo	dá	dá	permissible / O.K. / good	permissible / O.K. / good		9.6.1.1		0		2722
292361	879	Lalo	ǹ-bé	ǹ-bé	persimmon	persimmon		3.1.5		0		
292362	879	Lalo	tshó	tshó	person	person		4.5		0		
292363	879	Lalo	á-sjò	á-sjò	pheasant	pheasant		2.2.4.1		0		
292364	879	Lalo	tshaq	tshaq	pick-fruit	pick-fruit		6.10.4		0		
292365	879	Lalo	tshó-bò	tshó-bò	picture of person	picture of person		5.11		0		
292366	879	Lalo	djìq	djìq	pierce	pierce		6.9.2		0		
292367	879	Lalo	thò-lò	thò-lò	pig trough	pig trough		2.1.12		0		
292368	879	Lalo	á-vìq	á-vìq	pig	pig		2.1.12		0		p,1006
292369	879	Lalo	ǹ-gàq-dú	ǹ-gàq-dú	pillow	pillow		1.2.1		0		
292370	879	Lalo	thò-dzí	thò-dzí	pine tree	pine tree		3.1.1		0		2690,6123
292371	879	Lalo	phì	phì	plait / weave	plait / weave		1.2.3.2		0		2018
292372	879	Lalo	kha	kha	plant / sow	plant / sow		3.1.10		0		
292373	879	Lalo	té	té	plant / transplant	plant / transplant		3.1.10		0		5672
292374	879	Lalo	siq-ɣòq	siq-ɣòq	plough	plough	n	5.3		0		
292375	879	Lalo	mí-mà	mí-mà	plough / till	plough / till	v	5.3		0		
292376	879	Lalo	tí-to	tí-to	pocket	pocket		5.11.8.2.3		0		
292377	879	Lalo	bə́	bə́	pockmark	pockmark				0		
292378	879	Lalo	biq	biq	pod	pod		3.1.2		0		
292379	879	Lalo	tòq	tòq	poison	poison		6.4		0		2202
292380	879	Lalo	dòq	dòq	poison	poison		6.4		0		2202
292381	879	Lalo	sjáːǹ-poq-loq	sjáːǹ-poq-loq	popcorn	popcorn		3.1.4		0		
292382	879	Lalo	á-sjỳ	á-sjỳ	pot w. lid	pot w. lid		5.5		0		
292383	879	Lalo	Nì	Nì	pour	pour		6.6		0		
292384	879	Lalo	dzì	dzì	power / rule	power / rule		1.1.5		0		
292385	879	Lalo	ʔnìq	ʔnìq	press / push down	press / push down		9.5		0		
292386	879	Lalo	mè	mè	pretty	pretty		7.1.3		0		
292387	879	Lalo	fì	fì	price	price		5.9		0		2583
292388	879	Lalo	á-pí	á-pí	priest	priest		4.2.4		0		
292389	879	Lalo	sjyq	sjyq	pull off / remove (bracelet)	pull off / remove (bracelet)		6.2.2.3.1		0		
292390	879	Lalo	pəq	pəq	pull up	pull up		6.2.2.3.1		0		
292391	879	Lalo	si	si	pull / lead (horse)	pull / lead (horse)		6.2.2.3.1		0		5618
292392	879	Lalo	á-phỳ	á-phỳ	pumpkin	pumpkin		3.1.5		0		p,5797
292393	879	Lalo	dỳ	dỳ	push	push		6.2.2.3.1		0		
292394	879	Lalo	ʔlí	ʔlí	push up / lift up	push up / lift up		9.2.1		0		
292395	879	Lalo	tjhyq	tjhyq	put aside	put aside		6.17		0		
292396	879	Lalo	tỳq	tỳq	put head on shaft	put head on shaft		6.17		0		
292397	879	Lalo	ki	ki	put in / into	put in / into		10.1.1		0		
292398	879	Lalo	miq	miq	quick	quick		9.6.1.1		0		
292399	879	Lalo	ʔlà-bà	ʔlà-bà	quilt	quilt		5.1		0		
292400	879	Lalo	haq-thoq-|loq	haq-thoq-loq	rabbit	rabbit		2.1.1		0		2630,5356
292401	879	Lalo	áːǹ-há	áːǹ-há	rain	rain		3.2.1		0		
292402	879	Lalo	hú	hú	raise (animal)	raise (animal)		6.7.7		0		
292403	879	Lalo	xə̀	xə̀	raise (child) / look after	raise (child) / look after		6.7.7		0		
292404	879	Lalo	sjo	sjo	raise (fish, pigs)	raise (fish, pigs)		6.7.7		0		
292405	879	Lalo	ò-ká	ò-ká	rape seed	rape seed		6.4		0		
292406	879	Lalo	ga	ga	rash	rash	n	1.6.5.3		0		
292407	879	Lalo	á-haq	á-haq	rat	rat		2.1.1		0		m,2630
292408	879	Lalo	dzì	dzì	raw / unripe / uncooked	raw / unripe / uncooked		7.1.8.3		0		1005
292409	879	Lalo	Ní-sjỳq	Ní-sjỳq	red	red		9.4		0		2499
292410	879	Lalo	ʔnà-fú-ɣə́-fú	ʔnà-fú-ɣə́-fú	relatives	relatives				0		
292411	879	Lalo	tàq	tàq	remain / be left	remain / be left		6.7.11		0		
292412	879	Lalo	xàq	xàq	remember	remember		8.3.1.16.1		0		
292413	879	Lalo	ʔnà	ʔnà	rest	rest		1.1.4.1		0		84
292414	879	Lalo	tý	tý	return / give back	return / give back		6.2.2.1		0		
292415	879	Lalo	tjhí	tjhí	rice (paddy)	rice (paddy)		3.1.4		0		
292416	879	Lalo	dzà-khá	dzà-khá	rice (uncooked)	rice (uncooked)		3.1.4		0		
292417	879	Lalo	dzè	dzè	ride	ride		6.2		0		2237
292418	879	Lalo	la	la	deer, river	deer, river		2.2.2		0		1866
292419	879	Lalo	ló-tja	ló-tja	river	river		3.2.3		0		
292420	879	Lalo	thí-bà	thí-bà	river	river		3.2.3		0		
292421	879	Lalo	gá-ma	gá-ma	road	road		9.10.1		0		
292422	879	Lalo	i	i	rock in arms / sway / nod	rock in arms / sway / nod		3.2.9		0		
292423	879	Lalo	á-tú	á-tú	rod / stick	rod / stick		9.7.1		0		
292424	879	Lalo	ʔmé-tú	ʔmé-tú	rod / stick	rod / stick		9.7.1		0		
292425	879	Lalo	ʔly	ʔly	roll (buns)	roll (buns)		6.7.6		0		
292426	879	Lalo	kjaq-tòq	kjaq-tòq	room	room		5.11.9.2		0		
292427	879	Lalo	á-jiq-tjhí	á-jiq-tjhí	rooster	rooster		2.1.10		0		
292428	879	Lalo	fí-pàq	fí-pàq	rooster	rooster		2.1.10		0		
292429	879	Lalo	khə́-tji	khə́-tji	root	root		3.1.2		0		
292430	879	Lalo	hí-tshí	hí-tshí	rope	rope		5.11.4		0		m,525
292431	879	Lalo	phə̀	phə̀	rotten	rotten		3.1.10		0		
292432	879	Lalo	khuq	khuq	rub	rub		8.4		0		
292433	879	Lalo	gə̀	gə̀	run	run		6.7.4		0		6705
292434	879	Lalo	ɣə́-tse-dzà	ɣə́-tse-dzà	rust	rust		3.2.4		0		
292435	879	Lalo	tshà(q)-boq	tshà(q)-boq	salt	salt		3.2.4		0		2729
292436	879	Lalo	xàq-sjaq	xàq-sjaq	sand	sand		3.2.11		0		
292437	879	Lalo	ɣə̀q-tjy	ɣə̀q-tjy	saw	saw	n	5.11.5.3		0		
292438	879	Lalo	biq	biq	say	say		1.8.7		0		
292439	879	Lalo	thi	thi	scalded by water	scalded by water		6.6		0		298
292440	879	Lalo	àːǹ-khyq	àːǹ-khyq	scale (fish)	scale (fish)		1.6.5.2		0		m,586
292441	879	Lalo	koq	koq	scare away birds	scare away birds		8.3.1.10.1		0		
292442	879	Lalo	y	y	scream	scream		8.5.4.1		0		
292443	879	Lalo	mó	mó	see	see		1.2.6.10		0		1227
292444	879	Lalo	ì	ì	seedling	seedling		3.1.8		0		
292445	879	Lalo	ù	ù	sell	sell		6.22		0		
292446	879	Lalo	zjə̀q-ɣə́	zjə̀q-ɣə́	semen	semen				0		m,1013
292447	879	Lalo	ʔlú-bé	ʔlú-bé	sesame	sesame		3.1.6.1		0		
292448	879	Lalo	tỳq	tỳq	set fire	set fire		6.17		0		
292449	879	Lalo	jỳq-pi	jỳq-pi	set up household	set up household		6.17		0		2599,m
292450	879	Lalo	gùq	gùq	sew	sew		5.1		0		2627
292451	879	Lalo	á-ɣə	á-ɣə	shadow	shadow		3.2.10		0		p,2614
292452	879	Lalo	à-sjə̀-n	à-sjə̀-n	shaman	shaman		4.2.4		0		
292453	879	Lalo	ʔná	ʔná	sharp	sharp		6.9.2		0		5515?
292454	879	Lalo	á-zjó	á-zjó	sheep	sheep		2.1.8		0		p,6028
292455	879	Lalo	á-gy	á-gy	shives	shives				0		
292456	879	Lalo	khə́-niq	khə́-niq	shoes	shoes		5.11.8.1		0		
292457	879	Lalo	bəq-sjy	bəq-sjy	shoot / sprout	shoot / sprout	n	6.2.2.1		0		
292458	879	Lalo	ʔnỳ	ʔnỳ	short	short		9.7.2		0		
292459	879	Lalo	phé	phé	shoulder blade	shoulder blade		1.4.3		0		754
292460	879	Lalo	lìq-phaːǹ-tsiq	lìq-phaːǹ-tsiq	shoulder	shoulder		1.4.3		0		
292461	879	Lalo	tyq	tyq	shovel into / scoop up into	shovel into / scoop up into		10.1.1		0		
292462	879	Lalo	sjìq-tó	sjìq-tó	shy	shy		9.6.3		0		
292463	879	Lalo	ná	ná	sick / hurt / wounded	sick / hurt / wounded		1.1.5.1		0		
292464	879	Lalo	và	và	sift	sift		6.10.4		0		
292465	879	Lalo	ɣə́-po	ɣə́-po	silk / satin	silk / satin		5.1		0		
292466	879	Lalo	wò-sjy	wò-sjy	silver chain	silver chain		3.2.4		0		
292467	879	Lalo	fú	fú	silver / white	silver / white		3.2.4		0		1235
292468	879	Lalo	ɣa-khý	ɣa-khý	sing	sing		5.1		0		
292469	879	Lalo	ʔmè-dè-lè	ʔmè-dè-lè	sisters' spouses	sisters' spouses		4.7.2		0		
292470	879	Lalo	dí	dí	sit	sit		6.1.1.4.1		0		3602
