rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
478714	1977	Chepang	ʔə	ʔə	Attention-getting; oh!	Attention-getting; oh!	excl.	excl.	8.3.1.11.1		0			
478715	1977	Chepang	-ʔə	-ʔə	Emphatic (usu. of Singular Intransitive Imperative)	Emphatic (usu. of Singular Intransitive Imperative)	fn1.	fn1.	10.7		0			
478716	1977	Chepang	-ʔə	-ʔə	Locative (Relational)	Locative (Relational)	fn2.	fn2.	10.0		0			
478717	1977	Chepang	ʔə.khər	ʔə.khər	letter (of alphabet) (<N əkshər)	letter (of alphabet) (<N əkshər)	n.	n.	5.1		0			bNepali
478718	1977	Chepang	-ʔə.gə	-ʔə.gə	Adverbializer; in such a way (defined by the verb or noun root)	Adverbializer; in such a way (defined by the verb or noun root)	fn.	fn.	10.0		0			
478719	1977	Chepang	ʔə.cə.ləŋ	ʔə.cə.ləŋ	depression, sleeplessness	depression, sleeplessness	n.	n.	8.3.1.5.2		0			
478720	1977	Chepang	ʔə.ci.ta	ʔə.ci.ta	(rice) grain given at festival (esp. the important Chonam festival)	(rice) grain given at festival (esp. the important Chonam festival)	n.	n.	5.8		0			
478721	1977	Chepang	ʔə.jəmʔ-	ʔə.jəmʔ-	feel disgust, find disagreeable, be repelled (by object)	feel disgust, find disagreeable, be repelled (by object)	vr.	vr.	8.4		0			
478722	1977	Chepang	ʔə.də bə.də	ʔə.də bə.də	untidy, dirty	untidy, dirty	onom.	onom.	9.6.2.2		0			
478723	1977	Chepang	ʔə.nəmh	ʔə.nəmh	before, previously (relatively recently)	before, previously (relatively recently)	nt.	nt.	9.1.5		0			
478724	1977	Chepang	ʔə.rəmh də.rəmh	ʔə.rəmh də.rəmh	very thirsty	very thirsty	onom.	onom.	7.1.2.2		0			
478725	1977	Chepang	ʔə.ru	ʔə.ru	another, other (<N)	another, other (<N)	adj.	adj.	9.9		0			
478726	1977	Chepang	ʔə.lək mə.lək	ʔə.lək mə.lək	disorder, confusion	disorder, confusion	onom.	onom.	9.6.2		0			
478727	1977	Chepang	ʔə.ləŋ dhə.ləŋ	ʔə.ləŋ dhə.ləŋ	with surprise	with surprise	onom.	onom.	10.1.1		0			
478728	1977	Chepang	ʔə.ləwʔ	ʔə.ləwʔ	atmosphere, sphere of birds' flight	atmosphere, sphere of birds' flight	n.	n.	2.2.4		0			
478729	1977	Chepang	ʔə.sar	ʔə.sar	month (sp.), mid-June to mid-July (<N əsar)	month (sp.), mid-June to mid-July (<N əsar)	nt.	nt.	9.1.2		0			
478730	1977	Chepang	ʔə.so.jə	ʔə.so.jə	month (sp.), mid-September to mid-October (<N əsoj)	month (sp.), mid-September to mid-October (<N əsoj)	nt.	nt.	9.1.2		0			
478731	1977	Chepang	ʔə.həʔ	ʔə.həʔ	exclamation of dissent	exclamation of dissent	excl.	excl.	10.1.1		0			
478732	1977	Chepang	ʔə.həy	ʔə.həy	exclamation of surprise	exclamation of surprise	excl.	excl.	10.1.1		0			
478733	1977	Chepang	ʔəʔ.phuk	ʔəʔ.phuk	burp, belch (esp. when due to an upset stomach)	burp, belch (esp. when due to an upset stomach)	n.	n.	1.8.3		0			3443,m
478734	1977	Chepang	ʔək-	ʔək-	prise up, raise one edge, loosen (rock)	prise up, raise one edge, loosen (rock)	vt.	vt.	9.2.1		0			
478735	1977	Chepang	ʔəkəʔ-	ʔəkəʔ-	prised up, loosened, tipped on edge	be prised up, loosened, tipped on edge	va.	va.	9.2.1		0	dwb15		
