rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
60165	1099	Tsangla (Central)	ip ~ yip|	ip ~ yip|	sleep	sleep		1.1.4.1	114	0		127
69204	1578	Tibetan (Written)	ḥbar-ba	ḥbar-ba	begin bloom, blossom	begin bloom, blossom	v.	9.5	1	0		2153,s
69205	984	Lushai [Mizo]	paːr	paːr	flower, blossom	flower, blossom	v.	3.1.4	1	0		2153
69206	1068	Mikir [Karbi]	par	par	petal	petal		3.1.2	1	0		2153
69207	1068	Mikir [Karbi]	aŋ◦phar	aŋ◦phar	catkin, inflorescence, flower	catkin, inflorescence, flower		3.1.4	1	0		5450,2153
69208	579	Garo	bi◦bal	bibal	flower	flower		3.1.4	1	0		m,2153
69209	534	Dimasa	bar-guru	bar-guru	blossom	blossom	v.	3.1.4	1	0		2153,m
69210	521	Dhimal	bar	bar	flower	flower	v.	3.1.4	1	0		2153
69211	685	Jingpho	pan	pan	flower	flower		3.1.4	1	0		2153
69212	409	Burmese (Written)	pàn	pàn	flower	flower		3.1.4	1	0	HIDE	DUPE IN SOURCE
69213	900	Lepcha	(ă-)myal ⪤ (ă-)myel	(ă-)myal ⪤ (ă-)myel	body hair, fur, feathers	body hair,fur,feathers		1.1.1	2	0		p,363,p,363
69214	984	Lushai [Mizo]	hmul	hmul	body hair, fur, feathers	body hair,fur,feathers		1.1.1	2	0		363
69215	1068	Mikir [Karbi]	aŋ◦mi	aŋ◦mi	body hair, fur, feathers	body hair,fur,feathers		1.1.1	2	0		5450,363
69216	1205	Anong	mil	mil	body hair, fur, feathers	body hair,fur,feathers		1.1.1	2	0		363
69217	579	Garo	ki◦mil	ki◦mil	body hair, fur, feathers	body hair,fur,feathers		1.1.1	2	0		p,363
69218	1106	Tangsa (Moshang)	mul ⪤ kə◦mul	mul ⪤ kə◦mul	body hair, fur, feathers	body hair,fur,feathers		1.1.1	2	0		363,386,363
69219	409	Burmese (Written)	(ă-)mwè	(ă-)mwè	body hair, fur, feathers	body hair,fur,feathers		1.1.1	2	0		p,363
69220	685	Jingpho	mun ⪤ ə◦mun	mun ⪤ ə◦mun	beard	beard		1.2.5.5	2	0		363,p,363
69221	984	Lushai [Mizo]	ha-hni	ha-hni	gums	gums		1.3.4.3	3	0		632,504
69222	1068	Mikir [Karbi]	so-ni	so-ni	gums	gums		1.3.4.3	3	0		632,504
69223	534	Dimasa	ha-rni	ha-rni	gums	gums		1.3.4.3	3	0		632,504
69224	579	Garo	wa-riŋ	wa-riŋ	gums	gums		1.3.4.3	3	0		632,3321
69225	1578	Tibetan (Written)	rnyil ⪤ snyil ⪤ so-rnyil	rnyil ⪤ snyil ⪤ so-rnyil	gums	gums		1.3.4.3	3	0		504,504,632,504
69226	900	Lepcha	fo-nyăl ⪤ fo-nyel	fo-nyăl ⪤ fo-nyel	gums	gums		1.3.4.3	3	0		632,504
