rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
144856	581	Garo (Bangladesh)	gi-ru	gi-ru	joint of body, protruding ankle bones, nodes of bamboo	joint of body, protruding ankle bones, nodes of bamboo		10.1.1		0		
144857	581	Garo (Bangladesh)	ging	ging	nose	nose		1.2.8		0		809
144858	581	Garo (Bangladesh)	ging a'-kil-ok	ging a'-kil-ok	nostril	nostril		1.2.8.1		0		809,m,665,m
144859	581	Garo (Bangladesh)	ging chi-dep-a	ging chi-dep-a	flat, of noses	flat, of noses		7.1.5.1		0		
144860	581	Garo (Bangladesh)	ging-chep-ta	ging-chep-ta	flat nosed	flat nosed		7.1.5.1		0		
144861	581	Garo (Bangladesh)	ging-do-reng-reng	ging-do-reng-reng	long nosed	long nosed		9.7.2		0		
144862	581	Garo (Bangladesh)	ging-ki	ging-ki	snot	snot		1.8.2		0		809,572
144863	581	Garo (Bangladesh)	ging-kil-ok	ging-kil-ok	nostril	nostril		1.2.8.1		0		809,665,m
144864	581	Garo (Bangladesh)	ging-kol	ging-kol	nostril	nostril		1.2.8.1		0		809,665
144865	581	Garo (Bangladesh)	ging-ru-a	ging-ru-a	long nosed, pointed noised	long nosed, pointed noised		9.7.2		0		
144866	581	Garo (Bangladesh)	ging-ti	ging-ti	tip of nose	tip of nose		9.2.1		0		809,m
144867	581	Garo (Bangladesh)	ging-to-ti	ging-to-ti	tip of nose	tip of nose		9.2.1		0		809,m,m
144868	581	Garo (Bangladesh)	gi-tok	gi-tok	neck / narrow place / throat	neck / narrow place / throat		1.4.2		0		m,359
144869	581	Garo (Bangladesh)	git-ok-du'-chi	git-ok-du'-chi	adam's apple	adam's apple		1.3.5.4		0		496,359,3411
144870	581	Garo (Bangladesh)	git-ok-nal	git-ok-nal	esophogus	esophogus		1.0		0		
144871	581	Garo (Bangladesh)	git-ok-reng	git-ok-reng	neck, narrow place, throat	neck, narrow place, throat		1.4.2		0		m,m,479
144872	581	Garo (Bangladesh)	go'l-a-reng	go'l-a-reng	tall (stick-like?)	tall (stick-like?)		9.7.2		0		
144873	581	Garo (Bangladesh)	go'l-dang-dang	go'l-dang-dang	tall (stick-like?)	tall (stick-like?)		9.7.2		0		
144874	581	Garo (Bangladesh)	go'l-teng	go'l-teng	penis	penis				0		
144875	581	Garo (Bangladesh)	gop-ma	gop-ma	fat, chubby	fat, chubby		1.6.4		0		
144876	581	Garo (Bangladesh)	gop-ma-ma	gop-ma-ma	fat, chubby	fat, chubby		1.6.4		0		
144877	581	Garo (Bangladesh)	gop-ma-ru-ru	gop-ma-ru-ru	fat, chubby	fat, chubby		1.6.4		0		
144878	581	Garo (Bangladesh)	greng	greng	bone	bone		1.6.3		0		238
144879	581	Garo (Bangladesh)	gu-a-si	gu-a-si	rib of person, vein of a leaf	rib of person, vein of a leaf		10.1.1		0		
144880	581	Garo (Bangladesh)	ha'-|an	ha'-an	body, usually in compounds	body, usually in compounds		1.1.1		0		3413
