rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
329178	1796	rGyalrong	sem ceN	sem ceN	animal	animal			2.3	1.1	0			
329179	1796	rGyalrong	ku rnyus	ku rnyus	animal	animal			2.3	1.1	0			
329180	1796	rGyalrong	kA shi pAt	kA shi pAt	livestock	livestock			1.1.1.1	1.2	0			
329181	1796	rGyalrong	sem ceN ko tA phok	sem ceN ko tA phok	group of animals	group of animals			4.4	1.4	0			
329182	1796	rGyalrong	sem ceN pu	sem ceN pu	young (of animals)	young (of animals)			7.1.8.3	1.5	0			
329183	1796	rGyalrong	nA ka pcot	nA ka pcot	castrated animal	castrated animal			1.9.2.3	1.8	0			
329184	1796	rGyalrong	gyi ka pcot	gyi ka pcot	intact male	intact male			5.14	1.9	0			
329185	1796	rGyalrong	ku rgu	ku rgu	cattle	cattle			2.1.2	2.1	0			
329186	1796	rGyalrong	ba la	ba la	cattle	cattle			2.1.2	2.1	0			
329187	1796	rGyalrong	kur gu ta pa	kur gu ta pa	bull	bull			2.1.2	2.14	0			
329188	1796	rGyalrong	NbaH hi	NbaH hi	buffalo	buffalo			2.1.2	2.2	0			
329189	1796	rGyalrong	Nbrung	Nbrung	wild cattle	wild cattle			3.2.5	2.3	0			2170
329190	1796	rGyalrong	ku Nbru	ku Nbru	yak	yak			2.1.2	2.4	0			
329191	1796	rGyalrong	Nbro	Nbro	horse	horse			2.1.7	2.5	0			1431
329192	1796	rGyalrong	rta pho	rta pho	male horse	male horse			1.9.6.1	2.51	0			5,1635
329193	1796	rGyalrong	rta mo	rta mo	mare	mare			2.1.7	2.52	0			5,s
329194	1796	rGyalrong	Nbro nA ka pcot	Nbro nA ka pcot	gelding	gelding			2.1.7	2.53	0			
329195	1796	rGyalrong	Nbro ta pa	Nbro ta pa	intact male horse	intact male horse			5.14	2.54	0			1431,5,s
329196	1796	rGyalrong	ta rke	ta rke	donkey	donkey			2.1.7	2.6	0			5,m
329197	1796	rGyalrong	yi la pu	yi la pu	mule	mule			2.1.7	2.7	0			
329198	1796	rGyalrong	pak	pak	pig	pig			2.1.12	3.1	0			1006
329199	1796	rGyalrong	pag yo	pag yo	male pig	male pig			1.9.6.1	3.11	0			1006,m
329200	1796	rGyalrong	pak mo	pak mo	sow	sow			2.1.12	3.12	0			1006,1619
329201	1796	rGyalrong	pak ka rtsa	pak ka rtsa	castrated pig	castrated pig			1.9.2.3	3.13	0			1006,m,m
329202	1796	rGyalrong	pak ka fcot	pak ka fcot	castrated pig	castrated pig			1.9.2.3	3.13	0			1006,m,m
329203	1796	rGyalrong	pak gyi ka fcot	pak gyi ka fcot	boar	boar			2.1.12	3.14	0			1006,m,m,m
329204	1796	rGyalrong	chut	chut	goat	goat			2.1.8	3.2	0			1226
329205	1796	rGyalrong	kA gyo	kA gyo	sheep	sheep			2.1.8	3.3	0			p,p,6028
329206	1796	rGyalrong	smok	smok	wool	wool			1.6.1.3	3.31	0			
329207	1796	rGyalrong	fkaH	fkaH	chicken	chicken			2.1.10	3.4	0			
329208	1796	rGyalrong	fka pho	fka pho	male chicken	male chicken			1.9.6.1	3.41	0			m,1635
329209	1796	rGyalrong	fka mo	fka mo	hen	hen			2.1.10	3.42	0			
329210	1796	rGyalrong	fka nA ka fcot	fka nA ka fcot	capon	capon			2.1.10	3.43	0			
329211	1796	rGyalrong	fka pho gyi ka fcot	fka pho gyi ka fcot	cock	cock			2.1.10	3.44	0			m,1635,m,m,m
329212	1796	rGyalrong	gyi fkak	gyi fkak	duck	duck			2.1.10	3.5	0			
329213	1796	rGyalrong	ngang pa	ngang pa	goose	goose			2.1.10	3.6	0			bTibetan
329214	1796	rGyalrong	kaN tro	kaN tro	wild goose	wild goose			3.2.5	3.61	0			
329215	1796	rGyalrong	khA na	khA na	dog	dog			2.1.11	4.1	0			1764,6026
329216	1796	rGyalrong	spyang ku	spyang ku	wolf	wolf			2.1.11	4.12	0			6051,m
329217	1796	rGyalrong	ku thuy	ku thuy	fox	fox			2.1.11	4.13	0			m,1764
329218	1796	rGyalrong	lo lo	lo lo	cat	cat			2.1.3	4.2	0			
329219	1796	rGyalrong	ku dut	ku dut	wildcat	wildcat			2.1.3	4.21	0			
329220	1796	rGyalrong	khu na rke	khu na rke	leopard cat	leopard cat			2.1.3	4.211	0			
329221	1796	rGyalrong	khung	khung	tiger	tiger			2.1.3	4.3	0			5702
329222	1796	rGyalrong	kA cik	kA cik	leopard	leopard			2.1.3	4.4	0			m,2805
329223	1796	rGyalrong	seng |ge	seng |ge	lion	lion			2.1.3	4.5	0			6114
329224	1796	rGyalrong	ka rtshes	ka rtshes	sambhur	sambhur			2.2.2	5.1	0			m,2739
329225	1796	rGyalrong	kya	kya	sambhur	sambhur			2.2.2	5.1	0			
329226	1796	rGyalrong	kyam so	kyam so	musk deer	musk deer			1.5.3.2	5.4	0			
329227	1796	rGyalrong	towam	to |wam	Himalayan bear	Himalayan bear			3.2.5	6.1	0			2777
329228	1796	rGyalrong	ku zu	ku zu	monkey	monkey			2.1.9	7.1	0			
329229	1796	rGyalrong	pu |gyu	pu |gyu	mouse	mouse			2.1.1	8.1	0			2796
329230	1796	rGyalrong	pu |gyu kok tu	pu |gyu kok tu	rat	rat			2.1.1	8.12	0			2796,m,m
329231	1796	rGyalrong	kyur bo	kyur bo	squirrel	squirrel			2.1.1	8.2	0			
329232	1796	rGyalrong	tsag yo	tsag yo	yellow-bellied weasel	yellow-bellied weasel			9.4	8.41	0			
329233	1796	rGyalrong	ka la	ka la	rabbit	rabbit			2.1.1	8.7	0			
329234	1796	rGyalrong	lang po che	lang po che	elephant	elephant			2.2.1	9.1	0			bTibetan
329235	1796	rGyalrong	kA scAk	kA scAk	marten	marten			2.2.7	10.2	0			
329236	1796	rGyalrong	sram	sram	otter	otter			2.2.7.1	10.5	0			2595
329237	1796	rGyalrong	wu rba mto shi tu	wu rba mto shi tu	bat	bat			2.2.4.1	10.6	0			
329238	1796	rGyalrong	kha shi |pa	kha shi pa	frog	frog			2.1.6.2	11.1	0			m,2148
329239	1796	rGyalrong	rbal khok	rbal khok	turtle	turtle			2.1.6	11.2	0			
329240	1796	rGyalrong	gyu pre	gyu pre	house lizard	house lizard			5.11.9.1	11.3	0			
329241	1796	rGyalrong	khar tsha wa wa	khar tsha wa wa	gecko	gecko			2.1.6	11.4	0			
329242	1796	rGyalrong	kha pre	kha pre	snake	snake			2.1.6.1	11.9	0			m,2623
329243	1796	rGyalrong	ta◦r |mok	ta◦r |mok	dragon	dragon			2.1.5	11.10	0			p,2465
329244	1796	rGyalrong	pa cu	pa cu	bird	bird			2.2.4	12.1	0			
329245	1796	rGyalrong	pa cu wu gyem	pa cu wu gyem	nest	nest			2.2.4	12.11	0			
329246	1796	rGyalrong	pa cu lok	pa cu lok	nest	nest			2.2.4	12.11	0			
329247	1796	rGyalrong	kA mbyam gam	kA mbyam gam	egg	egg				12.12	0			m,m,305
329248	1796	rGyalrong	ta Ngam rkho	ta Ngam rkho	eggshell	eggshell				12.13	0			
329249	1796	rGyalrong	ta Ngam na let	ta Ngam na let	lay egg	lay egg			6.17	12.14	0			p,305,m,m
329250	1796	rGyalrong	ta Ngam ka skam	ta Ngam ka skam	sit on egg	sit on egg			6.1.1.4.1	12.15	0			p,305,m,m
329251	1796	rGyalrong	ka Nbyam	ka Nbyam	fly	fly (v)	v		2.2.6	12.16	0	dwb25		m,2588
329252	1796	rGyalrong	shi |ru	shi ru	pheasant	pheasant			2.2.4.1	12.2	0			2610
329253	1796	rGyalrong	rma bya	rma bya	peacock	peacock			2.2.4.1	12.23	0			
329254	1796	rGyalrong	skyek	skyek	hawk	hawk			2.2.4.1	12.41	0			
329255	1796	rGyalrong	va ngar	va ngar	sparrowhawk	sparrowhawk				12.411	0			
329256	1796	rGyalrong	khar ju	khar ju	vulture	vulture			2.2.4.1	12.42	0			
