rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
2187	442	Chepang	por-ghaŋ	por-ghaŋ	anus / rectum	anus / rectum		1.4.10.2	1	0		265,820
2188	1498	Tashigang	khi-gaŋ	khi-gaŋ	"anus (""feces-hole"")"	"anus (""feces-hole"")"		1.4.10.2	1	0		572,820
2189	810	Konyak (Tamlu)	goŋ-ka	goŋ-ka	anus	anus		1.4.10.2	1	0		820,m
2190	812	Konyak (Wakching)	goŋ	goŋ	anus	anus		1.4.10.2	1	0		219
2191	667	Jingpho	¹daŋ²kaŋ-²khu	¹daŋ²kaŋ-²khu	anus	anus		1.4.10.2	1	0		225,219,820
2192	786	Khiamngan	¹²paʔ-²gaŋ-¹²kɪm	¹²paʔ-²gaŋ-¹²kɪm	armpit / anus of arm	armpit / anus of arm		1.5.1.2.3	1	0		568,m,m
2193	442	Chepang	kil	kil	joint of hip	joint of hip		1.5.8	2	0		202
2194	568	Garo	caŋ◦kil	caŋ◦kil	back	back	n.	1.4.8	2	0		208,202
2195	442	Chepang	yom	yom	bear	bear	n.	2.2.3	3	0		2777
2196	1695	Zeme	¹he¹gum	¹he¹gum	bear	bear	n.	2.2.3	3	0		
2197	1337	Rengma (Northern)	¹a¹du³wẽ	¹a¹du³wẽ	bear	bear	n.	2.2.3	3	0	D1	
2198	442	Chepang	jhyuŋ	jhyuŋ	cold	cold	v.i.	7.1.2.3	4	0		
2199	1187	Nocte	¹tšhoŋ	¹tšhoŋ	cold	cold	v.i.	7.1.2.3	4	0		
2200	1488	Tangsa	³suŋ	³suŋ	cold	cold	v.i.	7.1.2.3	4	0		
2201	1060	Mikir [Karbi]	kecùŋ	kecùŋ	cool	cool		7.1.2.3	4	0		
2202	442	Chepang	hmaŋ	hmaŋ	corpse	corpse		1.1.6.1	5	0		17
2203	1187	Nocte	¹mʌŋ	¹mʌŋ	corpse	corpse		1.1.6.1	5	0		17
2204	1488	Tangsa	¹ʌ◦³mʌŋ	¹ʌ◦³mʌŋ	corpse	corpse		1.1.6.1	5	0		p,17
2205	786	Khiamngan	²¹mɪa	²¹mɪa	corpse	corpse		1.1.6.1	5	0		17
2206	1337	Rengma (Northern)	¹a¹ga³mã	¹a¹ga³mã	corpse	corpse		1.1.6.1	5	0		m,m,17
2207	962	Lotha Naga	¹o¹mɯŋ	¹o¹mɯŋ	corpse	corpse		1.1.6.1	5	0		p,17
2208	257	Angami Naga	²the³mo	²the³mo	corpse	corpse		1.1.6.1	5	0		p,17
2209	442	Chepang	si	si	die	die	v.	1.1.6	6	0	D1	27
2210	1036	Meche	tɤi	tɤi	die	die	v.	1.1.6	6	0		27
2211	349	Bodo	tɤi	tɤi	die	die	v.	1.1.6	6	0		27
2212	428	Chang	hʌ̀i	hʌ̀i	die	die	v.	1.1.6	6	0		27
2213	1337	Rengma (Northern)	¹ki◦³šɯ	¹ki◦³šɯ	die	die	v.	1.1.6	6	0		3301,27
2214	1469	Tangkhul	¹kə◦¹thi	¹kə◦¹thi	die	die	v.	1.1.6	6	0	D1	p,27
2215	442	Chepang	tuŋ	tuŋ	drink	drink	v.		7	0	D1	502
2216	1036	Meche	lɤŋ	lɤŋ	drink	drink	v.		7	0		1705
2217	349	Bodo	lɤŋ	lɤŋ	drink	drink	v.		7	0		1705
2218	428	Chang	yùŋ	yùŋ	drink	drink	v.		7	0		1705
2219	442	Chepang	min	min	flying ant	flying ant		6.7.5	8	0		
2220	428	Chang	mìn	mìn	ant	ant		2.2.6	8	0		
2221	442	Chepang	gu	gu	friend	friend		4.4.2	9	0		
2222	1036	Meche	lɤgɤ	lɤgɤ	friend	friend		4.4.2	9	0		
2223	349	Bodo	lɤgɤ	lɤgɤ	friend	friend		4.4.2	9	0		
2224	442	Chepang	mu-aʔ	mu-aʔ	hawk	hawk		2.2.4.1	10	0		2471,m
2225	804	Kom Rem	màar-mú	màar-mú	hawk	hawk		2.2.4.1	10	0		m,2471
2226	870	Lakher [Mara]	³pə¹hmou	³pə¹hmou	hawk	hawk		2.2.4.1	10	0		m,2471
2227	257	Angami Naga	²rɯ³mu	²rɯ³mu	hawk	hawk		2.2.4.1	10	0		m,2471
2228	1337	Rengma (Northern)	¹a³mu³mu	¹a³mu³mu	hawk	hawk		2.2.4.1	10	0		p,2471,2471
2229	442	Chepang	hluŋ	hluŋ	heart	heart		1.7.1	11	0	D1	1381
2230	1469	Tangkhul	¹mə¹luŋ|	¹mə◦¹luŋ	heart	heart		1.7.1	11	0		1381
2231	1695	Zeme	³mi◦¹n¹luŋ|	³mi◦¹n¹luŋ	heart	heart		1.7.1	11	0		1002,1381
2232	442	Chepang	ʔaŋ	ʔaŋ	heat up	heat up	v.	9.6.2	12	0		3510
2233	568	Garo	aŋ	aŋ	put near fire	put near fire		6.17	12	0		3526
2234	442	Chepang	ni	ni	laugh	laugh	v.	1.8.8.1	13	0	D1	1105
2235	1036	Meche	mini	mini	laugh	laugh	v.	1.8.8.1	13	0		1105
2236	349	Bodo	mini	mini	laugh	laugh	v.	1.8.8.1	13	0		1105
2237	1469	Tangkhul	¹khə¹mə¹nə	¹khə¹mə¹nə	laugh	laugh	v.	1.8.8.1	13	0		m,m,1105
2238	1695	Zeme	¹ke¹nui	¹ke¹nui	laugh	laugh	v.	1.8.8.1	13	0		m,1105
2239	870	Lakher [Mara]	²pə¹hnei	²pə¹hnei	laugh	laugh	v.	1.8.8.1	13	0		m,1105
2240	883	Lamkang	kʌ-pʌ-nì	kʌ-pʌ-nì	laugh	laugh	v.	1.8.8.1	13	0		m,m,1105
2241	257	Angami Naga	²nɯ	²nɯ	laugh	laugh	v.	1.8.8.1	13	0		1105
2242	291	Asho	nwɛ́i	nwɛ́i	laugh	laugh	v.	1.8.8.1	13	0		1105
2243	442	Chepang	ma◦gam	ma◦gam	molar	molar		1.3.4.2	14	0	D1	m,630
2244	786	Khiamngan	²ho̥ᴜ²¹◦gɪ¹m	²ho̥ᴜ²¹gɪ|¹m	molar	molar		1.3.4.2	14	0	D1	632,630
2245	442	Chepang	toi	toi	navel	navel		1.9.4	15	0		519
2246	1187	Nocte	²po¹te	²po¹te	navel	navel		1.9.4	15	0	D1	m,519
2247	1036	Meche	u-tu-mɤi	u-tu-mɤi	navel	navel		1.9.4	15	0		164,520,517
2248	1060	Mikir [Karbi]	ce◦tè	ce◦tè	navel	navel		1.9.4	15	0	D1	m,519
2249	442	Chepang	təiŋ	təiŋ	penis	penis			16	0	HIDE	DUPE IN SOURCE
2250	1187	Nocte	¹tšʌŋ	¹tšʌŋ	testicles	testicles			16	0		3590
2251	442	Chepang	khur	khur	scrape	scrape	v.	6.3	17	0		1461
2252	1036	Meche	kur	kur	scrape	scrape	v.	6.3	17	0		1461
2253	349	Bodo	kur	kur	scrape	scrape	v.	6.3	17	0		1461
2254	1060	Mikir [Karbi]	hòr	hòr	ladle out	ladle out		5.5	17	0		1461
2255	1346	Rongmei / Nruanghmei	n-xûan	n-xûan	scratch	scratch	v.	1.6.5.5	17	0		p,1461
2256	905	Liangmei	khũan	khũan	scratch	scratch	v.	1.6.5.5	17	0		1461
2257	1338	Rengma (Southern)	¹n⁴khwẽ	¹n⁴khwẽ	scratch	scratch	v.	1.6.5.5	17	0		p,1461
2258	870	Lakher [Mara]	²ə¹kho	²ə¹kho	scratch	scratch	v.	1.6.5.5	17	0		p,1461
2259	1016	Mao	¹khu	¹khu	scratch	scratch	v.	1.6.5.5	17	0		1461
2260	275	Ao (Chungli)	²a²kɯn	²a²kɯn	scoop	scoop	v.	6.11	17	0		p,1461
2261	442	Chepang	yo	yo	see	see	v.	1.2.6.10	18	0		m
2262	667	Jingpho	²yu	²yu	see	see	v.	1.2.6.10	18	0		m
2263	442	Chepang	ciŋ	ciŋ	stand	stand	v.	1.5.2	19	0		
2264	1036	Meche	gocoŋ	gocoŋ	stand	stand	v.	1.5.2	19	0		
2265	810	Konyak (Tamlu)	yoŋ	yoŋ	stand	stand	v.	1.5.2	19	0		
2266	975	Lushai [Mizo]	díŋ	díŋ	stand	stand	v.	1.5.2	19	0		4108
2267	804	Kom Rem	ìn-díŋ	ìn-díŋ	stand	stand	v.	1.5.2	19	0		m,4108
