rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
61956	1120	Mpi	pjɑ⁵	pjɑ⁵	cross-eyed, squinty	cross-eyed, squinty			6.7.10		0			
61958	1120	Mpi	pjɤŋ³	pjɤŋ³	open (eyes)	open (eyes)	v.	v.	6.2.2.6.1		0			5704
61963	1120	Mpi	pɑ¹	pɑ¹	shout, call	shout, call	v.	v.	8.5.4.1		0			
61964	1120	Mpi	kʰu⁵ pjɤ³	kʰu⁵ pjɤ³	shout	shout	v.	v.	8.5.4.1		0			
61965	1120	Mpi	pe⁴	pe⁴	venom (of snake)	venom (of snake)			2.1.6		0			
61966	1120	Mpi	ʔi² loʔ⁶ lɑ⁴ pe⁴	ʔi² loʔ⁶ lɑ⁴ pe⁴	snake venom'	snake venom'			2.1.6		0			
61967	1120	Mpi	pɤ¹	pɤ¹	root (with snout, of pigs)	root (with snout, of pigs)	v.	v.	10.1.1		0			
61968	1120	Mpi	m̩²-po² pɤ¹	m̩²-po² pɤ¹	root (with snout, of pigs)	root (with snout, of pigs)	v.	v.	10.1.1		0			
61970	1120	Mpi	po²-po⁴	po²-po⁴	cheek	cheek			1.2.5.2		0			268,s
61971	1120	Mpi	pa⁶	pa⁶	CL for cheeks, shoulders	CL for cheeks, shoulders			10.1		0			
61972	1120	Mpi	po²-po⁴ ʔɑ²-kʰweʔ²-leʔ²	po²-po⁴ ʔɑ²-kʰweʔ²-leʔ²	dimple	dimple			1.2.5		0			
61973	1120	Mpi	po²-po⁴ kʰweʔ¹	po²-po⁴ kʰweʔ¹	sunken cheeks	sunken cheeks			6.6		0			
61974	1120	Mpi	po⁶-liʔ⁴	po⁶-liʔ⁴	chest	chest			1.4.4.3		0			
61975	1120	Mpi	ʔoʔ⁶-liʔ⁴	ʔoʔ⁶-liʔ⁴	chest	chest			1.4.4.3		0			b,m
61977	1120	Mpi	po²-tʰa²	po²-tʰa²	shoulder	shoulder			1.4.3		0			570,565
61978	1120	Mpi	puŋ⁶	puŋ⁶	belly, stomach	belly, stomach			1.4.7		0			2111
61980	1120	Mpi	pɑʔ²	pɑʔ²	puff (CL for 'blowing')	puff (CL for 'blowing')			1.3.1.4		0			
61981	1120	Mpi	pi²-kʰi⁶	pi²-kʰi⁶	gall bladder	gall bladder			1.7.3		0			m,228
61982	1120	Mpi	poʔ⁴	poʔ⁴	womb	womb					0			1359
61983	1120	Mpi	poʔ⁴ muŋʔ¹	poʔ⁴ muŋʔ¹	womb	womb					0			1359,m
61984	1120	Mpi	pe³	pe³	non-fertile (of eggs)	non-fertile (of eggs)			10.6.2		0			
61986	1120	Mpi	puŋʔ³	puŋʔ³	bone disease	bone disease			1.6.3		0			
61987	1120	Mpi	puŋ⁶ ŋɤ⁵	puŋ⁶ ŋɤ⁵	have bone disease	have bone disease	v.	v.	8.2		0			
61988	1120	Mpi	piʔ³	piʔ³	asleep (of leg, etc.)	asleep (of leg, etc.)	be v.	be v.	1.1.4.1		0			
61989	1120	Mpi	ʔɑ² pa⁶ pa⁵	ʔɑ² pa⁶ pa⁵	crazy, insane	crazy, insane	be v.	be v.	8.3.1.11.3		0			
61990	1120	Mpi	tɕʰoŋ ʔɑ² pa⁶	tɕʰoŋ ʔɑ² pa⁶	insane person	insane person			8.3.1.11.3		0			
61991	1120	Mpi	peʔ¹	peʔ¹	swell, be swollen	swell, be swollen	v.	v.	1.1.5.2		0			163?
147438	1120	Mpi	pɑŋʔ¹	pɑŋʔ¹	get worse; be chronic (illness)	get worse; be chronic (illness)	v.	v.	1.1.5		0			
168323	1120	Mpi	ˌɲ⁴-tɕʰo⁵ pjɑ⁵	ˌɲ⁴-tɕʰo⁵ pjɑ⁵	cross-eyed	cross-eyed	vs.	vs.	1.2.6.14.1		0			
168324	1120	Mpi	ˌɲ⁴-tɕʰoʔ⁴ pjɤʔ⁴	ˌɲ⁴-tɕʰoʔ⁴ pjɤʔ⁴	blind	blind	vs.	vs.	1.2.6.14.2		0			
168325	1120	Mpi	m̩²-pʰa² poŋ¹	m̩²-pʰa² poŋ¹	deaf	deaf	vs.	vs.	1.2.7.5		0			
168326	1120	Mpi	po⁶-liʔ⁴ kɤʔ¹	po⁶-liʔ⁴ kɤʔ¹	broken-hearted	broken-hearted	vs.	vs.	1.0		0			
434599	1120	Mpi	pi²moŋʔ²	pi²moŋʔ²	termites	termites					0			
434600	1120	Mpi	pi²tɕu²	pi²tɕu²	caterpillars	caterpillars					0			
434601	1120	Mpi	pi²tɕha²	pi²tɕha²	rubbish	rubbish			5.1		0			
434602	1120	Mpi	pi²ho²lo²	pi²ho²lo²	insect (edible, kind of)	insect (edible, kind of)			2.2.6		0			
434603	1120	Mpi	pi²¹le³ (pi²je⁵)	pi²¹le³ (pi²je⁵)	take someone somewhere	take someone somewhere	v.	v.	6.21		0			
434604	1120	Mpi	pi²lo⁴	pi²lo⁴	month	month			9.1.2		0			
434605	1120	Mpi	pi²lu⁴	pi²lu⁴	butterfly	butterfly			2.2.6		0			2178,5432
434606	1120	Mpi	pi²hoʔ⁴	pi²hoʔ⁴	ant	ant			2.2.6		0			
434607	1120	Mpi	pi²ki⁶	pi²ki⁶	star	star			3.2.2		0			
434608	1120	Mpi	pi²khi⁶	pi²khi⁶	gall bladder	gall bladder			1.7.3		0			
434609	1120	Mpi	pi²khɯ⁶	pi²khɯ⁶	thread	thread			5.11.6		0			
434610	1120	Mpi	pi⁴	pi⁴	sister (older)	sister (older)			4.7.2		0			
434611	1120	Mpi	pi⁶	pi⁶	oboe (kind of flute)	oboe (kind of flute)			5.1		0			
434612	1120	Mpi	piʔ³	piʔ³	asleep (of a leg, etc.)	asleep (of a leg, etc.)			1.1.4.1		0			
434613	1120	Mpi	piŋ²	piŋ²	ants, white	ants, white			2.2.6		0			
434614	1120	Mpi	piŋ⁵	piŋ⁵	flat / smooth	flat / smooth			7.1.5.1		0			
434615	1120	Mpi	piŋ⁶	piŋ⁶	classifier for bonfires	classifier for bonfires	clf.	clf.	10.1.3		0			
434616	1120	Mpi	piŋʔ⁵	piŋʔ⁵	inside out / upside down	inside out / upside down			9.2.5		0			
434617	1120	Mpi	pe¹	pe¹	conceited	conceited			9.6.2.2		0			
434618	1120	Mpi	pe²	pe²	raft	raft			5.1		0			4159
434619	1120	Mpi	pe³	pe³	nonfertile (of eggs)	nonfertile (of eggs)					0			
434620	1120	Mpi	pe³	pe³	translate	translate	v.	v.	8.5.16		0			
434621	1120	Mpi	pe³	pe³	monk, become	monk, become	v.	v.	9.5		0			
434622	1120	Mpi	pe⁴	pe⁴	venom (of a snake)	venom (of a snake)			2.1.6		0			
434623	1120	Mpi	pe⁴	pe⁴	can, kerosene	can, kerosene			10.2.2		0			
434624	1120	Mpi	pe⁴	pe⁴	sheath / case	sheath / case			5.14		0			
434625	1120	Mpi	pe⁴	pe⁴	classifier for sheaths, cases, pods, etc.	classifier for sheaths, cases, pods, etc.	clf.	clf.	10.1.3		0			
434626	1120	Mpi	pe⁴ (pe⁴tɕuŋ⁴)	pe⁴ (pe⁴tɕuŋ⁴)	ridgepole	ridgepole					0			
434627	1120	Mpi	pe⁴khuʔ² (ʔɑ²pe⁴khuʔ²)	pe⁴khuʔ² (ʔɑ²pe⁴khuʔ²)	forest / wild	forest / wild	n./adj.	n./adj.	3.2.5		0			
434628	1120	Mpi	pe⁴tɕuŋ⁴ (pe⁴)	pe⁴tɕuŋ⁴ (pe⁴)	ridgepole of a house	ridgepole of a house			10.1.1		0			
434629	1120	Mpi	pe⁵	pe⁵	give	give	v.	v.	6.23		0			2158
434630	1120	Mpi	pe⁶	pe⁶	pencil	pencil			5.1		0			b
434631	1120	Mpi	peʔ¹	peʔ¹	barbecue	barbecue	v.	v.			0			
434632	1120	Mpi	peʔ¹	peʔ¹	swollen	swollen			1.1.5.2		0			
434633	1120	Mpi	peʔ²tɤŋ⁶	peʔ²tɤŋ⁶	grate / grill	grate / grill	n.	n.	5.11.9		0			
434634	1120	Mpi	peʔ³	peʔ³	wrap (with a cloth)	wrap (with a cloth)	v.	v.	6.2.2.1		0			
434635	1120	Mpi	peʔ³	peʔ³	dislocated	dislocated			6.9		0			
434636	1120	Mpi	peʔ⁴	peʔ⁴	stone lodged in an animal's head or in a tree (con	stone lodged in an animal's head or in a tree (con	n.	n.	10.1.1		0			
434637	1120	Mpi	peʔ⁵theʔ²	peʔ⁵theʔ²	goat	goat			2.1.8		0			
434638	1120	Mpi	peʔ⁵(peʔ⁵eʔ³)	peʔ⁵(peʔ⁵eʔ³)	buy on credit	buy on credit	v.	v.	6.22		0			
434639	1120	Mpi	peʔ⁶	peʔ⁶	eight	eight			9.9		0			b
434640	1120	Mpi	peŋ⁶	peŋ⁶	brush	brush	n.	n.	5.11.8.4		0			
434641	1120	Mpi	peŋʔ¹	peŋʔ¹	flour / starch	flour / starch	n.	n.	3.1.6.2		0			
434642	1120	Mpi	pa¹	pa¹	grasp with the teeth	grasp with the teeth	v.	v.	6.16		0		D1	
434643	1120	Mpi	pa²	pa²	shack	shack	n.	n.	5.11.9.1		0			
434644	1120	Mpi	pa²	pa²	classifier for packsaddles	classifier for packsaddles	clf.	clf.	10.1.3		0			
434645	1120	Mpi	pa²thuŋ²	pa²thuŋ²	container made of a section of bamboo	container made of a section of bamboo			10.1.1		0			
434646	1120	Mpi	pa²khoŋ²	pa²khoŋ²	bamboo pole used for carrying loads on a shoulder	bamboo pole used for carrying loads on a shoulder			3.1.1		0			
434647	1120	Mpi	pa²ta⁴	pa²ta⁴	classifier for a line (in books, poetry, etc.)	classifier for a line (in books, poetry, etc.)	clf.	clf.	10.1.3		0			
434648	1120	Mpi	pa²ta⁴	pa²ta⁴	ruler	ruler			4.2.5.2		0			
434649	1120	Mpi	pa²pu⁵	pa²pu⁵	float	float	v.	v.	6.6.1		0			
434650	1120	Mpi	pa²lo⁶	pa²lo⁶	tree (Oroxylum indicum (Begoniaceae))	tree (Oroxylum indicum (Begoniaceae))			3.1.2		0			
434651	1120	Mpi	pa²khɑŋ⁶	pa²khɑŋ⁶	balance unequal weights on one end of a pole acros	balance unequal weights on one end of a pole acros	v.	v.	10.1.1		0			
434652	1120	Mpi	pa³	pa³	slash with a knife	slash with a knife	v.	v.	10.1.1		0			
434653	1120	Mpi	pa⁴	pa⁴	book	book			5.1		0			
434654	1120	Mpi	pa⁵	pa⁵	patch	patch	v.	v.	5.1		0			2548
434655	1120	Mpi	pa⁵	pa⁵	embroider	embroider					0			
434656	1120	Mpi	pa⁵	pa⁵	crazy / insane	crazy / insane			8.3.1.11.3		0			
434657	1120	Mpi	pa⁶	pa⁶	sin	sin	n.	n.	5.8.3.1		0			
434658	1120	Mpi	pa⁵	pa⁵	classifier for cheeks, shoulders	classifier for cheeks, shoulders			10.1.3		0			
434659	1120	Mpi	paŋ¹	paŋ¹	bind / wrap with a piece of cloth	bind / wrap with a piece of cloth	v.	v.	10.1.1		0			
434660	1120	Mpi	paŋ²khuŋ²	paŋ²khuŋ²	plant (Caladium (Araceae))	plant (Caladium (Araceae))			3.1.10		0			
434661	1120	Mpi	paŋ²	paŋ²	thousand	thousand			9.9		0			
434662	1120	Mpi	paŋ³	paŋ³	shade	shade	v.	v.	3.2.10		0			
434663	1120	Mpi	paŋ³	paŋ³	invisible	invisible			1.2.6.11		0			
434664	1120	Mpi	paŋ⁴	paŋ⁴	birthmark	birthmark			1.1.2		0		D1	
434665	1120	Mpi	paŋ⁴	paŋ⁴	camp / resting place	camp / resting place			9.10.6		0			
434666	1120	Mpi	paŋ⁵	paŋ⁵	wave	wave	v	v	6.7.4		0			
434667	1120	Mpi	paŋ⁵	paŋ⁵	spin (thread, yarn) / twirl	spin (thread, yarn) / twirl	v.	v.	6.7.6		0			5400
434668	1120	Mpi	paŋʔ²	paŋʔ²	classifier for baht	classifier for baht			10.1.3		0			
434669	1120	Mpi	paŋʔ⁶	paŋʔ⁶	bowl (monk's) for receiving alms	bowl (monk's) for receiving alms			5.1		0			
434670	1120	Mpi	pɑ¹	pɑ¹	shout (not scolding) / call	shout (not scolding) / call	v.	v.	8.5.4.1		0			
434671	1120	Mpi	pɑ⁴hɤŋʔ⁴	pɑ⁴hɤŋʔ⁴	vegetable (Ficus lacor)	vegetable (Ficus lacor)			3.1.2		0			
434672	1120	Mpi	pɑ⁴khɑʔ⁶	pɑ⁴khɑʔ⁶	gourd (Randia uliginosa)	gourd (Randia uliginosa)			3.1.6.4		0			
434673	1120	Mpi	pɑ⁵ (po⁵)	pɑ⁵ (po⁵)	carry (someone) on one's back	carry (someone) on one's back			6.2.2.2.1		0			
434674	1120	Mpi	pɑ⁶	pɑ⁶	then	then			9.1.5		0			
434675	1120	Mpi	pɑ⁶kha⁴	pɑ⁶kha⁴	shirt	shirt			5.11.8.2.1.2		0			
434676	1120	Mpi	pɑʔ¹	pɑʔ¹	target	target			5.11		0			
434677	1120	Mpi	pɑʔ²	pɑʔ²	classifier for puffs	classifier for puffs			10.1.3		0			
434678	1120	Mpi	pɑʔ³	pɑʔ³	cotton, make fluffy	cotton, make fluffy	v.	v.	5.1		0			
434679	1120	Mpi	pɑʔ³	pɑʔ³	snap	snap	v.	v.	9.3		0			
434680	1120	Mpi	pɑʔ³	pɑʔ³	shoot	shoot	v.	v.	6.2.2.1		0			5411
434681	1120	Mpi	pɑŋ¹	pɑŋ¹	ripen fruit (by placing it in a warm place)	ripen fruit (by placing it in a warm place)	v.	v.	3.1.10		0			
434682	1120	Mpi	pɑŋ³ (poŋ³)	pɑŋ³ (poŋ³)	falsify / fake / couterfeit	falsify / fake / couterfeit	v.	v.			0			
434683	1120	Mpi	pɑŋ⁵	pɑŋ⁵	white	white			9.4		0			
434684	1120	Mpi	pɑŋʔ¹	pɑŋʔ¹	worse, get / tense, become more and more / become more	worse, get / tense, become more and more / become more	v.	v.	9.9		0			
434685	1120	Mpi	pɑŋʔ⁵	pɑŋʔ⁵	novice, become	novice, become	v.	v.	9.5		0			
434686	1120	Mpi	pɤ¹	pɤ¹	squeeze in / press or crowd into	squeeze in / press or crowd into	v.	v.	9.5		0			
434687	1120	Mpi	pɤ¹	pɤ¹	root with snout (of pigs)	root with snout (of pigs)	v.	v.	10.1.1		0			
434688	1120	Mpi	pɤ³	pɤ³	withdraw (money)	withdraw (money)			6.7.10		0			
434689	1120	Mpi	pɤ³	pɤ³	turn on	turn on	v.	v.	6.7.6		0			
434690	1120	Mpi	pɤ⁵	pɤ⁵	poison	poison	v.	v.	6.4		0			3555
434691	1120	Mpi	pɤ⁵	pɤ⁵	mow / weed	mow / weed	v.	v.	6.9.4		0			
434692	1120	Mpi	pɤ⁶	pɤ⁶	number	number	n.	n.	9.9		0			
434693	1120	Mpi	pɤʔ¹	pɤʔ¹	rosette / locket	rosette / locket			5.11.8.3		0			
434694	1120	Mpi	pɤʔ⁵	pɤʔ⁵	win / be able to	win / be able to	v.	v.	6.19		0			
434695	1120	Mpi	pɤʔ⁵ɤʔ³	pɤʔ⁵ɤʔ³	carry (on the back)	carry (on the back)			6.2.2.2.1		0			
434696	1120	Mpi	pɤŋʔ⁶	pɤŋʔ⁶	board / plank	board / plank			5.11.9		0			
434697	1120	Mpi	po¹	po¹	thin (like paper)	thin (like paper)			9.7.2		0			5551
434698	1120	Mpi	po¹	po¹	guess	guess	v.	v.	8.3.1.12.1		0			
434699	1120	Mpi	po¹	po¹	preach	preach	v.	v.	8.5.15		0			
434700	1120	Mpi	po²tha²	po²tha²	shoulder	shoulder			1.4.3		0		D0	570,565
434701	1120	Mpi	po²thuŋ²	po²thuŋ²	container made of a section of bamboo	container made of a section of bamboo			10.1.1		0			
434702	1120	Mpi	po²po⁴	po²po⁴	cheeks	cheeks			1.2.5.2		0			
434703	1120	Mpi	po²lo⁴	po²lo⁴	basket (bamboo)	basket (bamboo)			5.1		0			
434704	1120	Mpi	po³	po³	turn (something while you are cooking it)	turn (something while you are cooking it)	v.	v.	8.1		0			
