rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
128700	562	Ersu	sɛ⁵⁵ dʒo⁵⁵ tɛ³³	sɛ⁵⁵ dʒo⁵⁵ tɛ³³	alive / be living	alive / be living			1.1.2.1		0			1010,80,72
128701	562	Ersu	htʃɛ⁵⁵ ku⁵⁵	htʃɛ⁵⁵ ku⁵⁵	anus / rectum	anus / rectum			1.4.10.2		0			572,820
128702	562	Ersu	da⁵⁵ vɛ⁵⁵ ȵo³³	da⁵⁵ vɛ⁵⁵ ȵo³³	arm	arm			1.5.1.2		0			700,725,m
128703	562	Ersu	da³³ tsɑ⁵⁵	da³³ tsɑ⁵⁵	awake / be awake	awake / be awake			1.1.4		0			5770,5768
128704	562	Ersu	ga³³ ma⁵⁵	ga³³ ma⁵⁵	back	back			1.4.8		0			m,s
128705	562	Ersu	ŋɑ³³	ŋɑ³³	hungry	hungry	be	be	1.1.3		0			99
128706	562	Ersu	ȵɑ⁵⁵ bo⁵⁵	ȵɑ⁵⁵ bo⁵⁵	pregnant	pregnant	be	be	1.9.6.1		0			
128707	562	Ersu	ȵi⁵⁵	ȵi⁵⁵	sick / ill / hurt	sick / ill / hurt	be	be	1.1.5.1		0			160
128708	562	Ersu	zɿ⁵⁵ dɛ⁵⁵ dʐu³³	zɿ⁵⁵ dɛ⁵⁵ dʐu³³	thirsty	thirsty	be	be	1.1.3.1		0			
128709	562	Ersu	su⁵⁵ maʴ⁵⁵	su⁵⁵ maʴ⁵⁵	beard	beard			1.2.5.5		0			5632,1114
128710	562	Ersu	ji³³ phɑ⁵⁵	ji³³ phɑ⁵⁵	belly / abdomen	belly / abdomen			1.4.7		0			
128711	562	Ersu	tʂɿ⁵⁵	tʂɿ⁵⁵	bite	bite			1.3.4.4		0			
128712	562	Ersu	ʐɛ³³ ʐɛ⁵⁵	ʐɛ³³ ʐɛ⁵⁵	bleed	bleed			1.6.2		0			m,m
128713	562	Ersu	dɛ³³ ku⁵⁵	dɛ³³ ku⁵⁵	blind	blind			1.2.6.14.2		0			
128714	562	Ersu	ʂo⁵⁵	ʂo⁵⁵	blood	blood			1.6.2		0			230
128715	562	Ersu	maʴ⁵⁵	maʴ⁵⁵	blow	blow			1.3.1.4		0			1732
128716	562	Ersu	gɑ⁵⁵ ma⁵⁵	gɑ⁵⁵ ma⁵⁵	body	body			1.1.1		0			2,17
128717	562	Ersu	rɿ³³ ku⁵⁵	rɿ³³ ku⁵⁵	bone	bone			1.6.3		0			232,m
128718	562	Ersu	ro³³ ȵo⁵⁵ ma⁵⁵	ro³³ ȵo⁵⁵ ma⁵⁵	bosom	bosom			1.4.4.2		0			288,m,m
128719	562	Ersu	ȵo⁵⁵	ȵo⁵⁵	brain	brain			1.2.4		0			243
128720	562	Ersu	ȵo⁵⁵ ȵo⁵⁵	ȵo⁵⁵ ȵo⁵⁵	breast	breast			1.4.4.3		0			253,253
128721	562	Ersu	kɛ³³ ŋ̩⁵⁵	kɛ³³ ŋ̩⁵⁵	burp / belch	burp / belch			1.8.3		0			
128722	562	Ersu	htʃɛ⁵⁵ mo⁵⁵	htʃɛ⁵⁵ mo⁵⁵	buttocks	buttocks			1.4.10		0			223,411
128723	562	Ersu	vɛ⁵⁵ ji⁵⁵ phɑ³³	vɛ⁵⁵ ji⁵⁵ phɑ³³	calf	calf			1.5.7		0			
128724	562	Ersu	ʂɛ⁵⁵	ʂɛ⁵⁵	castrate	castrate			1.9.2.3		0			m
128725	562	Ersu	mbɛ³³ rɛ⁵⁵	mbɛ³³ rɛ⁵⁵	cheek	cheek			1.2.5.2		0			268,m
128726	562	Ersu	mbɛ³³ rɛ³³ rɿ³³ ku⁵⁵	mbɛ³³ rɛ³³ rɿ³³ ku⁵⁵	cheekbone	cheekbone			1.2.5.2		0			
128727	562	Ersu	ro³³ ȵo⁵⁵ ma⁵⁵	ro³³ ȵo⁵⁵ ma⁵⁵	chest	chest			1.4.4.3		0			288,m,m
128728	562	Ersu	htɑ³³ htɑ⁵⁵	htɑ³³ htɑ⁵⁵	chew	chew			1.3.4		0			1799,1799
128729	562	Ersu	mi³³ xi⁵⁵	mi³³ xi⁵⁵	chin	chin			1.2.5.3		0			1187,273
128730	562	Ersu	lio⁵⁵	lio⁵⁵	cord / fathom	cord / fathom			1.5.9.5		0			1310
128731	562	Ersu	tshɛ⁵⁵	tshɛ⁵⁵	cough	cough			1.8.3.3		0			
128732	562	Ersu	kɑ³³ psɿ⁵⁵	kɑ³³ psɿ⁵⁵	crippled / lame	crippled / lame			4.2.7		0			
128733	562	Ersu	nbɛ⁵⁵	nbɛ⁵⁵	cry / weep	cry / weep			1.8.8.2		0			
128734	562	Ersu	dzuɑ⁵⁵	dzuɑ⁵⁵	cubit	cubit			1.5.9.3		0			1281
128735	562	Ersu	dɛ⁵⁵ rɛ⁵⁵	dɛ⁵⁵ rɛ⁵⁵	cyst	cyst			1.6.5.3		0			
