rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
145079	1878	Limbu	neːt◦ti	neːt◦ti	clitoris	clitoris	n.	n.		p. 477	0			m,1352
148213	1878	Limbu	a- {ᵊ2}	a- {ᵊ2}	<I> we (IPEI), one (indefinite person)	<I> we (IPEI), one (indefinite person)			4.1		0		E	e
148214	1878	Limbu	aːk-	aːk-	uprooted, to come up by the roots	uprooted, to come up by the roots	be v.	be v.	10.0		0			
148215	1878	Limbu	aːk	aːk	uprooted, to come up by the roots	uprooted, to come up by the roots	be v.	be v.	10.0		0			
148216	1878	Limbu	akt-	akt-	<insert,serve> to put beer-mash in a	<insert,serve> to put beer-mash in a			10.1.1		0			
148217	1878	Limbu	adziba	adziba	tree, a camel's-foot; the flowers are eaten as pickle	tree, a camel's-foot; the flowers are eaten as pickle			10.0		0			
148218	1878	Limbu	aːtt-	aːtt-	cut (sth vertical, e.g. a tree, s.o.'s throat)	cut (sth vertical, e.g. a tree, s.o.'s throat)	v.	v.	1.5.3.2		0			
148219	1878	Limbu	aːps-	aːps-	winnow (in tray, up and sharply down)	winnow (in tray, up and sharply down)	v.	v.	3.1.10		0			
148220	1878	Limbu	am-	am-	warmed (of a person before a fire)	warmed (of a person before a fire)	be v.	be v.	7.1.2.3		0			
148221	1878	Limbu	aqr-	aqr-	go sour (of beer), to spoil, to turn (of milk)	go sour (of beer), to spoil, to turn (of milk)	v.	v.	10.1.1		0			
148222	1878	Limbu	aseːn	aseːn	day before yesterday, <before> long ago	the day before yesterday, <before> long ago	n		9.1.5		0	dwb2		
148223	1878	Limbu	ik-	ik-	wring, to twist, to pick (nettles, with tongs)	wring, to twist, to pick (nettles, with tongs)	v.	v.	10.1.1		0			
148224	1878	Limbu	it	it	monument, resting-platform erected in the name of a	monument, resting-platform erected in the name of a			5.8		0			
148225	1878	Limbu	uːkt-	uːkt-	grow suddenly, to swell up suddenly	grow suddenly, to swell up suddenly	v.	v.	9.1.1		0			
148226	1878	Limbu	kha uːs-	kha uːs-	perform a ritual, to complete a ritual	perform a ritual, to complete a ritual	v.	v.	5.8.2.3		0			
148227	1878	Limbu	eːks-	eːks-	assemble bringing contributions (to a feast)	assemble bringing contributions (to a feast)	v.	v.	6.19		0			
148228	1878	Limbu	Eks-	Eks-	break (a long object) in two; to harvest (maize)	break (a long object) in two; to harvest (maize)	v.	v.	10.1.1		0			
148229	1878	Limbu	oːtt-	oːtt-	<burn> to give light, to shine (of sun, lamp, firefly)	<burn> to give light, to shine (of sun, lamp, firefly)			10.1.1		0			2271
