rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
130974	1408	Xumi	suɛ³³ suɛ⁵⁵	suɛ³³ suɛ⁵⁵	alive / be living	alive / be living		1.1.2.1		0		80,80
130975	1408	Xumi	qhɑ⁵⁵ huŋ³³	qhɑ⁵⁵ huŋ³³	anus / rectum	anus / rectum		1.4.10.2		0		572,3432
130976	1408	Xumi	lie³³ tshe³⁵	lie³³ tshe³⁵	arm	arm		1.5.1.2		0		695,735
130977	1408	Xumi	lɛ⁵⁵ tshuɛ³³	lɛ⁵⁵ tshuɛ³³	awake / be awake	awake / be awake		1.1.4		0		m,5768
130978	1408	Xumi	ʁuɑ⁵⁵ sɿ³³ pũ³⁵	ʁuɑ⁵⁵ sɿ³³ pũ³⁵	back	back		1.4.8		0		
130979	1408	Xumi	ʒuɛ⁵⁵	ʒuɛ⁵⁵	hungry	hungry	be	1.1.3		0		1825
130980	1408	Xumi	gɔŋ⁵⁵ pe³³ ji³³	gɔŋ⁵⁵ pe³³ ji³³	pregnant	pregnant	be	1.9.6.1		0		
130981	1408	Xumi	gɔ̃³⁵	gɔ̃³⁵	sick / ill / hurt	sick / ill / hurt	be	1.1.5.1		0		1849
130982	1408	Xumi	pie⁵⁵	pie⁵⁵	thirsty	thirsty	be	1.1.3.1		0		1826
130983	1408	Xumi	ɑ⁵⁵ sũ³³	ɑ⁵⁵ sũ³³	beard	beard		1.2.5.5		0		p,370
130984	1408	Xumi	ɸui⁵⁵	ɸui⁵⁵	belly / abdomen	belly / abdomen		1.4.7		0		m
130985	1408	Xumi	pu⁵⁵	pu⁵⁵	bite	bite		1.3.4.4		0		
130986	1408	Xumi	bu³³ xi³⁵	bu³³ xi³⁵	bleed	bleed		1.6.2		0		m,m
130987	1408	Xumi	ȵɑ³³ qu³⁵	ȵɑ³³ qu³⁵	blind	blind		1.2.6.14.2		0		681,m
130988	1408	Xumi	sɛ⁵⁵	sɛ⁵⁵	blood	blood		1.6.2		0		230
130989	1408	Xumi	hũ⁵⁵	hũ⁵⁵	blow	blow		1.3.1.4		0		503
130990	1408	Xumi	li³³ pu⁵⁵	li³³ pu⁵⁵	body	body		1.1.1		0		11,1902
130991	1408	Xumi	ɕɛ⁵⁵ |əʴ³³	ɕɛ⁵⁵ əʴ³³	bone	bone		1.6.3		0		234
130992	1408	Xumi	ȵɛ⁵⁵ mi³³ ʁo³³ ʐũ³⁵	ȵɛ⁵⁵ mi³³ ʁo³³ ʐũ³⁵	bosom	bosom		1.4.4.2		0		297,s,288,m
130993	1408	Xumi	nɐ³⁵	nɐ³⁵	brain	brain		1.2.4		0		243
130994	1408	Xumi	ȵu⁵⁵ ȵu³³	ȵu⁵⁵ ȵu³³	breast	breast		1.4.4.3		0		253,253
130995	1408	Xumi	hɑ⁵⁵ lɛ³³ nuŋ³⁵	hɑ⁵⁵ lɛ³³ nuŋ³⁵	burp / belch	burp / belch		1.8.3		0		
