rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
499523	1873	Yamphu	ak◦kr̂aŋ	ak◦kr̂aŋ	shoulder	shoulder	n	n	1.4.3	524.07	0			
499524	1873	Yamphu	ak◦khan-lok◦ma	ak◦khan-lok◦ma	lump of earth	lump of earth	n	n	9.7.1	524.09	0			
499525	1873	Yamphu	ak◦khra◦bhu	ak◦khra◦bhu	tree (Pilea wightii)	tree (Pilea wightii)	n	n	3.1.2	524.11	0			
499526	1873	Yamphu	ak◦khu◦ma	ak◦khu◦ma	earth, soil, ground	earth, soil, ground	n	n	3.2.11	524.12	0			
499527	1873	Yamphu	ak◦ma	ak◦ma	pig	pig	n	n	2.1.12	524.13	0			1006,m
499528	1873	Yamphu	ak◦ma	ak◦ma	weave with straw or thread	to weave with straw or thread	v	v	5.1	524.15	0	dwb18		
499529	1873	Yamphu	ak◦ma◦sa	ak◦ma◦sa	pork	pork	n	n	2.1.12	524.16	0			1006,m,34
499530	1873	Yamphu	ak◦pa◦sa	ak◦pa◦sa	piglet, small pig	piglet, small pig	n	n	2.1.12	524.18	0			1006,m,m
499531	1873	Yamphu	ak◦yaʔ◦wa	ak◦yaʔ◦wa	buttocks	buttocks	n	n	1.4.10	525.03	0			
499532	1873	Yamphu	am◦li	am◦li	finger	finger	n	n	1.5.6	525.06	0			
499533	1873	Yamphu	a◦ŋa	a◦ŋa	father's younger brother	father's younger brother	n	n	1.5.3.2	525.11	0			
499534	1873	Yamphu	aŋ◦ga◦lup◦ma	aŋ◦ga◦lup◦ma	reddish species of grasshopper (...)	a reddish species of grasshopper (...)	n	n	9.4	525.13	0	dwb5		
499535	1873	Yamphu	aŋ◦gem◦ba	aŋ◦gem◦ba	species of bird	species of bird	n	n	2.3	525.14	0			
499536	1873	Yamphu	aŋ◦grok◦ca	aŋ◦grok◦ca	fruit of Mucuna monosperma or Mucuna macrocarpa	fruit of Mucuna monosperma or Mucuna macrocarpa	n	n	3.1.5	525.15	0			
499537	1873	Yamphu	aŋ◦ghu	aŋ◦ghu	kind of chestnut (...)	kind of chestnut (...)	n	n	8.3.3.2.1	525.16	0			
499538	1873	Yamphu	aŋ◦ghu	aŋ◦ghu	ankle, knee, or elbow joints	ankle, knee, or elbow joints	n	n	1.5.8.2	525.17	0			
499539	1873	Yamphu	aŋ◦ji	aŋ◦ji	eight (OBSOLETE)	eight (OBSOLETE)	num	num	9.9	525.18	0			
499540	1873	Yamphu	aŋ◦ma	aŋ◦ma	chop up, break/cut to pieces; to dissolve sth.	to chop up, break/cut to pieces; to dissolve sth.	v	v	6.9.3	525.19	0	dwb18		
499541	1873	Yamphu	ap◦ma	ap◦ma	embroider; to fasten buttons, to button	to embroider; to fasten buttons, to button	v	v	10.1.1	526.02	0	dwb18		
499542	1873	Yamphu	ap◦ma	ap◦ma	shoot (e.g. arrows, bullets)	to shoot (e.g. arrows, bullets)	v	v	6.2.2.1	526.03	0	dwb18		2232,m
499543	1873	Yamphu	a◦raʔ◦wa	a◦raʔ◦wa	crow, raven	crow, raven	n	n	2.2.4.1	526.04	0			
499544	1873	Yamphu	a◦ʔi◦dum◦ba	a◦ʔi◦dum◦ba	species of insect which multiplies itself in dung	species of insect which multiplies itself in dung	n	n	10.1.1	526.11	0			
499545	1873	Yamphu	aʔ◦wa	aʔ◦wa	leaf of a plant	leaf of a plant	n	n	3.1.3	526.12	0			
499546	1873	Yamphu	a•◦bhu	a•◦bhu	bamboo (or shaft/patch of bamboo)	bamboo (or shaft/patch of bamboo)	n	n	3.1.1	526.13	0			
499547	1873	Yamphu	a•◦mi	a•◦mi	young bamboo shoots	young bamboo shoots	n	n	7.1.8.3	526.16	0			
499548	1873	Yamphu	æ◦dæp◦pa	æ◦dæp◦pa	small	small	adj	adj	9.7.2	526.19	0			
499549	1873	Yamphu	æk◦ma	æk◦ma	blossom, to flower	to blossom, to flower	v	v	3.1.4	527.01	0	dwb18		
499550	1873	Yamphu	æk◦taŋ◦gi◦ya	æk◦taŋ◦gi◦ya	tomato	tomato	n	n	3.1.5	527.04	0			
499551	1873	Yamphu	æn◦dhi	æn◦dhi	axe	axe	n	n	5.11.5.3	527.1	0			
499552	1873	Yamphu	æ◦ŋæʔ◦wa	æ◦ŋæʔ◦wa	species of wild mushroom	species of wild mushroom	n	n	2.3	527.12	0			
499553	1873	Yamphu	æŋ◦dæk◦pa	æŋ◦dæk◦pa	species of toad	species of toad	n	n	2.3	527.14	0			
499554	1873	Yamphu	æŋ◦gwak	æŋ◦gwak	back (i.e. the body part)	back (i.e. the body part)	n	n	1.4.8	527.15	0			
499555	1873	Yamphu	æŋ◦ʔi◦ye	æŋ◦ʔi◦ye	long, tall	long, tall	adj	adj	9.7.2	527.17	0			
499556	1873	Yamphu	æʔ◦wa	æʔ◦wa	flower, blossom	flower, blossom	n	n	3.1.4	527.2	0			
499557	1873	Yamphu	æ•t◦cæʔ◦ma	æ•t◦cæʔ◦ma	get fever	to get fever	v	v	1.1.5	527.22	0	dwb18		
499558	1873	Yamphu	berli	berli	cat	cat	n	n	2.1.3	528.03	0			b?
499559	1873	Yamphu	bi◦jok	bi◦jok	species of mushroom	species of mushroom	n	n	2.3	528.06	0			
499560	1873	Yamphu	bon◦pa◦la	bon◦pa◦la	forest; jungle	forest; jungle	n	n	3.2.5	528.08	0			
499561	1873	Yamphu	ca◦bra	ca◦bra	bag; scrotum	bag; scrotum	n	n		528.11	0			
499562	1873	Yamphu	cam	cam	paddy	paddy	n	n	9.10.5	528.15	0			
499563	1873	Yamphu	cam◦lu◦ʔa	cam◦lu◦ʔa	partially-husked rice	partially-husked rice	n	n		529.01	0			
499564	1873	Yamphu	caŋ◦ji◦ra	caŋ◦ji◦ra	something to wear, clothing	something to wear, clothing	n	n	8.1	529.04	0			
499565	1873	Yamphu	cap	cap	spirit of a dead ancestor; evil spirit	spirit of a dead ancestor; evil spirit	n	n	5.8.1.1	529.07	0			
499566	1873	Yamphu	ca◦ri	ca◦ri	seed	seed	n	n	3.1.4	529.09	0			
499567	1873	Yamphu	ca◦riʔ◦wa◦riʔ	ca◦riʔ◦wa◦riʔ	seeds and grains	seeds and grains	n	n	3.1.4	529.1	0			
499568	1873	Yamphu	car◦pa	car◦pa	bread	bread	n	n	5.5	529.12	0			
499569	1873	Yamphu	ca◦sak	ca◦sak	cereals	cereals	n	n	3.1.4	529.13	0			
499570	1873	Yamphu	ca◦wa	ca◦wa	spring belonging to a certain clan	spring belonging to a certain clan	n	n	6.7.9	529.14	0			
499571	1873	Yamphu	ca•k◦pa	ca•k◦pa	millet bread	millet bread	n	n	1.5.3.2	529.17	0			
499572	1873	Yamphu	ca•◦ma	ca•◦ma	cooked rice; meal; food	cooked rice; meal; food	n	n	5.5	529.18	0			
499573	1873	Yamphu	cæk◦ci	cæk◦ci	iron	iron	n	n	3.2.4	529.24	0			b?Tibetan,m
499574	1873	Yamphu	cæm◦ma	cæm◦ma	stand erect, have an erection; to pee far (in an arch)	to stand erect, have an erection; to pee far (in an arch)	v	v	10.1.1	530.01	0	dwb18		
499575	1873	Yamphu	cæn◦da	cæn◦da	porter's basket	porter's basket	n	n	4.2.1	530.02	0			
499576	1873	Yamphu	cæ•n◦jruŋ	cæ•n◦jruŋ	large rock standing upright	large rock standing upright	n	n	9.7.1	530.05	0			
499577	1873	Yamphu	cem◦laʔ◦wa	cem◦laʔ◦wa	leaf of banana tree	leaf of banana tree	n	n	3.1.3	530.06	0			
499578	1873	Yamphu	cem◦maʔ◦la	cem◦maʔ◦la	banana	banana	n	n	3.1.5	530.08	0			
