rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
478504	1976	Baram	aŋ	aŋ	body (Nepali/Sanskrit loan)	body (Nepali/Sanskrit loan)		1.1.1	1	0		b
478505	1976	Baram	kəpu	kəpu	head	head		1.2.1	2	0		
478506	1976	Baram	sjam	sjam	hair	hair		1.2.3	3	0		366
478507	1976	Baram	mik	mik	face	face		1.2.5	4	0		
478508	1976	Baram	mik	mik	eye	eye		1.2.6	5	0		682
478509	1976	Baram	kuna	kuna	ear	ear		1.2.7	6	0		811
478510	1976	Baram	cina	cina	nose	nose		1.2.8	7	0		
478511	1976	Baram	anam	anam	mouth	mouth		1.3.1	8	0		
478512	1976	Baram	swa	swa	teeth	teeth		1.3.4	9	0		
478513	1976	Baram	ce◦le	cele	tongue	tongue		1.3.3	10	0		m,621
478514	1976	Baram	nənu	nənu	breast	breast		1.4.4.3	11	0		
478515	1976	Baram	ujaŋ	ujaŋ	belly	belly		1.4.7	12	0		
478516	1976	Baram	hit	hit	arm/hand	arm/hand		1.5.1.2	13	0		
478517	1976	Baram	kuina	kuina	elbow (Nepali/Sanskrit loan)	elbow (Nepali/Sanskrit loan)		1.5.8.3	14	0		b
478518	1976	Baram	lapTa	lapTa	palm	palm		1.5.5	15	0		
478519	1976	Baram	əŋla	əŋla	finger (Nepali/Sanskrit loan)	finger (Nepali/Sanskrit loan)		1.5.6	16	0		b
478520	1976	Baram	luŋdziŋ	luŋdziŋ	fingernail	fingernail		1.5.10.1	17	0		
478521	1976	Baram	undzik	undzik	leg	leg		1.5.7	18	0		
478522	1976	Baram	chala	chala	skin (Nepali/Sanskrit loan)	skin (Nepali/Sanskrit loan)		1.6.5	19	0		b
478523	1976	Baram	haD	haD	bone (Nepali/Sanskrit loan)	bone (Nepali/Sanskrit loan)		1.6.3	20	0		bIndic,b
478524	1976	Baram	muTu	muTu	heart (Nepali/Sanskrit loan)	heart (Nepali/Sanskrit loan)		1.7.1	21	0		b
478525	1976	Baram	cihui	cihui	blood	blood		1.6.2	22	0		
478526	1976	Baram	ci	ci	urine	urine		1.8.4	23	0		650
478527	1976	Baram	ku	ku	feces	feces		1.8.5	24	0		
478528	1976	Baram	hannuŋ	hannuŋ	village (Nepali/Sanskrit loan)	village (Nepali/Sanskrit loan)		5.8	25	0		b
478529	1976	Baram	nam	nam	house	house		5.11.9.1	26	0		
478530	1976	Baram	chano	chano	roof	roof		5.11.9	27	0		
478531	1976	Baram	Dhoka	Dhoka	door (Nepali/Sanskrit loan)	door (Nepali/Sanskrit loan)		5.11.9.3	28	0		bIndic,b
478532	1976	Baram	siŋ	siŋ	firewood	firewood		5.11.5.5	29	0		2658
478533	1976	Baram	astuŋ	astuŋ	broom	broom		5.4	30	0		
478534	1976	Baram	siləuTo	siləuTo	mortar (Nepali/Sanskrit loan)	mortar (Nepali/Sanskrit loan)		5.5	31	0		b
478535	1976	Baram	lohoro	lohoro	pestle	pestle		5.5	32	0		
478536	1976	Baram	hətəuDo	hətəuDo	hammer (Nepali/Sanskrit loan)	hammer (Nepali/Sanskrit loan)		5.11.5.4	33	0		bIndic,b
478537	1976	Baram	ukhmen	ukhmen	knife	knife		5.5	34	0		
478538	1976	Baram	kəm	kəm	axe	axe		5.11.5.3	35	0		
478539	1976	Baram	Dori	Dori	rope (Nepali/Sanskrit loan)	rope (Nepali/Sanskrit loan)		5.11.4	36	0		b
478540	1976	Baram	ləkthun	ləkthun	thread	thread		5.11.6	37	0		
