rn	type	text
544442	O	<par>(IA)</par>
544445	O	<par>(IA)</par>
544447	O	<par>(IA)</par>
544455	O	<par>(IA)</par>
544457	O	<par>(IA)</par>
544458	O	<par>(IA)</par>
544462	O	<par>(IA)</par>
544479	O	<par>(IA)</par>
544496	O	<par>(IA)</par>
545402	O	<par>(IA)</par>
545413	O	<par>(IA)</par>
545415	O	<par>(IA)</par>
545419	O	<par>(IA)</par>
545422	O	<par>(IA)</par>
545423	O	<par>(IA)</par>
545425	O	<par>(IA)</par>
545429	O	<par>(IA)</par>
545430	O	<par>(IA)</par>
545431	O	<par>(IA)</par>
545432	O	<par>(IA)</par>
545434	O	<par>(IA-TB)</par>
545438	O	<par>(TB-IA)</par>
545441	O	<par>(IA)</par>
545442	O	<par>(IA)</par>
545448	O	<par>(IA)</par>
545449	O	<par>(IA)</par>
545450	O	<par>(IA)</par>
545454	O	<par>(IA)</par>
545455	O	<par>(IA)</par>
545464	O	<par>(IA)</par>
545469	O	<par>(IA)</par>
545474	O	<par>(IA)</par>
545477	O	<par>(IA)</par>
545480	O	<par>(IA)</par>
545485	O	<par>(IA)</par>
545488	O	<par>(IA)</par>
545491	O	<par>(IA)</par>
545493	O	<par>(IA)</par>
545498	O	<par>(IA)</par>
545504	O	<par>(IA).</par>
545506	O	<par>(IA)</par>
545510	O	<par>(IA)</par>
545515	O	<par>(IA)</par>
545516	O	<par>(IA)</par>
545519	O	<par>(IA)</par>
545522	O	<par>(IA)</par>
545525	O	<par>(IA)</par>
545527	O	<par>(IA)</par>
545528	O	<par>(IA)</par>
545529	O	<par>(IA)</par>
545532	O	<par>(IA)</par>
545533	O	<par>(IA)</par>
545534	O	<par>(IA)</par>
545535	O	<par>(IA)</par>
545538	O	<par>(IA)</par>
545539	O	<par>(IA)</par>
545540	O	<par>(IA)</par>
545541	O	<par>(IA)</par>
545543	O	<par>(IA)</par>
545545	O	<par>(IA)</par>
545556	O	<par>(IA)</par>
545557	O	<par>(IA)</par>
545558	O	<par>(IA)</par>
545563	O	<par>(IA)</par>
545572	O	<par>(IA)</par>
545573	O	<par>(IA)</par>
545580	O	<par>(IA)</par>
545582	O	<par>(IA)</par>
545584	O	<par>(IA)</par>
545585	O	<par>(IA)</par>
545593	O	<par>(IA)</par>
545598	O	<par>(IA)</par>
545599	O	<par>(IA)</par>
545604	O	<par>(IA)</par>
545606	O	<par>(IA)</par>
545614	O	<par>(IA)</par>
545615	O	<par>(IA)</par>
545616	O	<par>(IA)</par>
545618	O	<par>(IA)</par>
545619	O	<par>(IA)</par>
545621	O	<par>(IA)</par>
545624	O	<par>(IA)</par>
545625	O	<par>(IA)</par>
545633	O	<par>(IA)</par>
545634	O	<par>(IA)</par>
545639	O	<par>(IA)</par>
545641	O	<par>(IA)</par>
545643	O	<par>(IA)</par>
545646	O	<par>(IA)</par>
545648	O	<par>(IA)</par>
545649	O	<par>(IA)</par>
545652	O	<par>(IA)</par>
545665	O	<par>(IA)</par>
545680	O	<par>(IA)</par>
545685	O	<par>(IA)</par>
545686	O	<par>(IA)</par>
545703	O	<par>(IA)</par>
545709	O	<par>(IA)</par>
545711	O	<par>(IA)</par>
545722	O	<par>(IA)</par>
545733	O	<par>(IA)</par>
545747	O	<par>(IA)</par>
545751	O	<par>(IA)</par>
545778	O	<par>(IA)</par>
545780	O	<par>(IA)</par>
545785	O	<par>(IA)</par>
545786	O	<par>(IA)</par>
545788	O	<par>(IA)</par>
545789	O	<par>(IA)</par>
545790	O	<par>(IA)</par>
545797	O	<par>(IA)</par>
545798	O	<par>(IA)</par>
545800	O	<par>(IA)</par>
545805	O	<par>(IA)</par>
545811	O	<par>(IA)</par>
545825	O	<par>(IA).</par>
545828	O	<par>(IA)</par>
545830	O	<par>(IA)</par>
545835	O	<par>(IA)</par>
545841	O	<par>(IA)</par>
545846	O	<par>(IA)</par>
545847	O	<par>(IA)</par>
545848	O	<par>(IA)</par>
545849	O	<par>(IA)</par>
545856	O	<par>(IA)</par>
545869	O	<par>(IA)</par>
545876	O	<par>(IA)</par>
545880	O	<par>(IA)</par>
545893	O	<par>(IA)</par>
545894	O	<par>(IA)</par>
545901	O	<par>(IA)</par>
545902	O	<par>(IA)</par>
545903	O	<par>(IA)</par>
545908	O	<par>(IA)</par>
545916	O	<par>(IA)</par>
545918	O	<par>(IA)</par>
545920	O	<par>(IA)</par>
545928	O	<par>(IA)</par>
545943	O	<par>(IA)</par>
545945	O	<par>(IA)</par>
545946	O	<par>(IA)</par>
545956	O	<par>(IA)</par>
545961	O	<par>(IA)</par>
545964	O	<par>(IA)</par>
545965	O	<par>(IA)</par>
545969	O	<par>(IA)</par>
545986	O	<par>(IA)</par>
545988	O	<par>(TB-IA)</par>
545990	O	<par>(IA)</par>
545994	O	<par>(IA)</par>
545996	O	<par>(TB-IA)</par>
546008	O	<par>(IA)</par>
546010	O	<par>(IA)</par>
546011	O	<par>(IA)</par>
546025	O	<par>(TB-IA)</par>
546026	O	<par>(TB-IA)</par>
546028	O	<par>(IA)</par>
546035	O	<par>(IA)</par>
546039	O	<par>(IA)</par>
546048	O	<par>(IA)</par>
546049	O	<par>(IA)</par>
546052	O	<par>(IA)</par>
546053	O	<par>(IA)</par>
546064	O	<par>(IA)</par>
546065	O	<par>(IA)</par>
546068	O	<par>(IA)</par>
546069	O	<par>(IA)</par>
546072	O	<par>(IA)</par>
546074	O	<par>(IA)</par>
546077	O	<par>(IA)</par>
546079	O	<par>(IA)</par>
546080	O	<par>(IA)</par>
546082	O	<par>(IA)</par>
546083	O	<par>(IA)</par>
546086	O	<par>(IA)</par>
546087	O	<par>(IA)</par>
546092	O	<par>(IA)</par>
546093	O	<par>(IA)</par>
546094	O	<par>(IA)</par>
546095	O	<par>(IA)</par>
546098	O	<par>(IA)</par>
546106	O	<par>(TB-IA)</par>
546112	O	<par>(IA)</par>
546117	O	<par>(IA)</par>
546118	O	<par>(IA)</par>
546119	O	<par>(used as IA)</par>
546125	O	<par>(IA)</par>
546126	O	<par>(IA)</par>
546127	O	<par>(IA)</par>
546128	O	<par>(IA)</par>
546131	O	<par>(IA)</par>
546146	O	<par>(IA)</par>
546154	O	<par>(IA)</par>
546158	O	<par>(IA)</par>
546169	O	<par>(IA)</par>
546175	O	<par>(IA)</par>
546176	O	<par>(IA)</par>
546181	O	<par>(IA)</par>
546184	O	<par>(IA)</par>
546189	O	<par>(TB IA)</par>
546208	O	<par>(IA)</par>
546210	O	<par>(IA)</par>
546212	O	<par>(IA)</par>
546213	O	<par>(IA)</par>
546215	O	<par>(IA)</par>
