srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
SRS-TBLUP	Sharma 2003	Sharma, Suhnu Ram	2003	In: Randy J. LaPolla (ed.), Tibeto-Burman Languages of Uttar Pradesh, pp. 1-137	A Study on the Tibeto-Burman Languages of Uttar Pradesh				Art./Monograph															
