rn	type	text
333077	T	<par>The dental final in rGBenzhen <latinform>dət</latinform> is unexplained.</par>
333311	I	<par>Loan from Tibetan lo gsar.</par>
333410	I	"<par>Borrowing from Chinese, cf. Chinese 洋芋	yángyù &apos;potato&apos;.</par>"
333638	I	<par>Loan from Chinese, cf. Chinese bǎndèng 板凳 &apos;wooden stool&apos;.</par>
333859	T	"<par>rGBenzhen <latinform>-rŋaʔ</latinform> possibly cognate to <xref ref=""4847"">#4847</xref>.</par>"
333884	T	<par>Form is composed of &quot;hand&quot; + &quot;neck&quot;.</par>
