rn	type	text
128768	I	<par>M1:1390? or 1019? or 66/32?</par>
128774	I	<par>2102? 2118?</par>
128783	I	<par><reconstruction>*g- </reconstruction>prefix attested in this form.</par>
128785	T	<par>Ersu <latinform>sɿ⁵⁵ mphɑ⁵⁵</latinform> &apos;mouth&apos;; <latinform>ndʐo⁵⁵ pi⁵⁵</latinform> &apos;skin&apos;.</par>
128788	I	<par>or 1390?</par>
128800	T	<par>Preemption in Ersu NOSE <latinform>sɿ⁵⁵ nbu⁵⁵</latinform> &lt; <latinform>*snɿ</latinform> (cf. Ergong <latinform>sni</latinform>, Lahu <latinform>š-ɨ</latinform> &lt; <latinform>*s-nit</latinform>).</par>
128807	I	<par>M1: 1388? (See above 10146 etc.) M2: 1391?</par>
128807	I	<par>M2 = 1391?</par>
128817	I	<par>ERROR in gloss?</par>
