srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
BRO1837	Brown 37 Indo	Brown, Nathan	1837	Journal of the Asiatic Society of Bengal 6:1023-1038	Comparison of Indo-Chinese Languages		Loaded		Art./Monograph															
