type	text
T	<par><strong>From the contributor:</strong> Shili is &quot;a variety of Showu (alias Ribu) rGyalrong, one of the four languages (traditionally considered &apos;dialects&apos;) of the closely-knit rGyalrong cluster.&quot;</par>
