srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
DQ-Zaiwa	Dai 89 Zaiw	Dai Qingxia	1989	(unpublished ms. contributed to STEDT)	Questionnaire (Zaiwa)				Questionnaire			0	F		F			Defer						real author is Xu Xijian.
