rn	type	text
144781	I	<par><latinform>tʻok</latinform> means “hammer, malleate, knock” . See LTSR #15 *<latinform>tok</latinform>, WT <latinform>thogs</latinform> “strike against” .</par>
144782	I	<par><latinform>tǎ-&apos;ayǔ</latinform> means “woman, wife” . <latinform>tʻok</latinform> means “hammer, malleate, knock” .</par>
441426	T	<par>Lepcha <latinform>da</latinform> is a reflexive morpheme (cf. Lahu <latinform>dàʔ</latinform> &lt; PTB <reconstruction>*m-dak</reconstruction>). See HPTB pp. 318, 320.</par>
529277	T	<par>Lepcha <latinform>să-ro</latinform> is the origin of English <emph>serao</emph> or <emph>serow</emph> &apos;wild mountain goat&apos;.</par>
