rn	type	text
127468	I	<par>Is the -j- from *s- pfx as in Lepcha?</par>
127492	I	<par>Note the similarity to 236080 &apos;back (upper)&apos;; but in the latter case it seems unlikely in terms of the gloss that the first syllable would be from *lak HAND. Is there an error in the gloss of one of these forms?</par>
