rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
130321	617	rGyalrong (Northern)	pʰuŋ◦bu	pʰuŋ◦bu	body	body			1.1.1	1.1	0			13,1902
130322	617	rGyalrong (Northern)	pʰuŋbu xcçʰa	pʰuŋbu xcçʰa	side (right)	side (right)			1.4.5	1.2	0			
130323	617	rGyalrong (Northern)	pʰuŋbu ʁoi	pʰuŋbu ʁoi	side (left)	side (left)			1.4.5	1.3	0			
130324	617	rGyalrong (Northern)	pʰuŋ◦bu tə◦qʰu	pʰuŋ◦bu tə◦qʰu	back	back			1.4.8	1.4	0			3326,m,p,211
130325	617	rGyalrong (Northern)	pʰuŋbu tən◦dʐi	pʰuŋbu tən◦dʐi	front	front			1.4.4	1.5	0			m,m,1212
130326	617	rGyalrong (Northern)	tə◦i pʰuŋbu	tə◦i pʰuŋbu	torso / trunk	torso  /  trunk			1.5.3.2	1.6	0	jbl3		
130327	617	rGyalrong (Northern)	tə◦jek təmi kəwde	tə◦jek təmi kəwde	limbs / arms and legs	limbs  /  arms and legs			1.5.3.1	1.7	0	jbl3		
130328	617	rGyalrong (Northern)	tə◦mdəm	tə◦mdəm	lap	lap			1.4.4.2	1.8	0			p,1193
130329	617	rGyalrong (Northern)	tə◦ro	tə◦ro	bosom	bosom			1.4.4.2	1.9	0			
130330	617	rGyalrong (Northern)	tə◦ɕʰa	tə◦ɕʰa	flesh / meat	flesh  /  meat			1.1.1.1	1.11	0	jbl3		p,34
130331	617	rGyalrong (Northern)	kə◦su◦su	kə◦su◦su	alive / be living	alive  /  be living			1.1.2.1	1.12	0	jbl3		p,80,80
130332	617	rGyalrong (Northern)	kə◦sʰɛi	kə◦sʰɛi	die / be dead	die  /  be dead			1.1.6	1.13	0	jbl3		p,27
130333	617	rGyalrong (Northern)	tə◦mbəm	tə◦mbəm	corpse / dead body	corpse  /  dead body			1.1.6.1	1.14	0	jbl3		p,m
130334	617	rGyalrong (Northern)	rdak tə◦mbəm	rdak tə◦mbəm	carcass / dead animal	carcass  /  dead animal			1.1.6.1	1.15	0	jbl3		1862,p,m
130335	617	rGyalrong (Northern)	kə◦kə◦rengu	kə◦kə◦rengu	sleep /  be asleep	sleep  /   be asleep			1.1.4.1	1.16	0	jbl3		p,m,m
130336	617	rGyalrong (Northern)	tɕʰi◦kəs◦ta	tɕʰi◦kəs◦ta	awake / be awake	awake  /  be awake			1.1.4	1.17	0	jbl3		5768,m,m
130337	617	rGyalrong (Northern)	tə◦mŋo	tə◦mŋo	dream	dream	v	v	1.1.4.2	1.18	0			p,1838
130338	617	rGyalrong (Northern)	tə◦ku	tə◦ku	head	head			1.2.1	2.1	0			p,386
130339	617	rGyalrong (Northern)	tə◦ka χcɕal	tə◦ka χcɕal	top of head / crown / pate	top of head  /  crown  /  pate			1.2.1.2	2.2	0	jbl3		p,386,m
130340	617	rGyalrong (Northern)	tə◦katɕəχtɕə	tə◦katɕəχtɕə	fontanel (soft spot in a baby's skull).	fontanel (soft spot in a baby's skull).			1.2.1.3	2.3	0			m
130341	617	rGyalrong (Northern)	tʰot◦pa	tʰot◦pa	skull	skull			1.2.1.1	2.4	0			2002,s
130342	617	rGyalrong (Northern)	tə◦r◦no	tə◦r◦no	brain	brain			1.2.4	2.5	0			p,p,243
130343	617	rGyalrong (Northern)	tə◦kə◦rme	tə◦kə◦rme	hair (head)	hair (head)			1.2.3	2.7	0			p,386,368
130344	617	rGyalrong (Northern)	tə◦ku n◦dʐi	tə◦ku n◦dʐi	scalp	scalp			1.2.1.5	2.8	0			p,386,p,596
130345	617	rGyalrong (Northern)	kum◦pɣa ri◦rəp	kum◦pɣa ri◦rəp	comb (of rooster)	comb (of rooster)			1.2.2.1	2.9	0			m,m,m,2016
130346	617	rGyalrong (Northern)	ta◦ʁru	ta◦ʁru	horn (of animal)	horn (of animal)			1.2.2	2.10	0			p,819
130347	617	rGyalrong (Northern)	qa◦r̥tsʰə ʁru	qar̥tsʰə ʁru	antler (of deer)	antler (of deer)			1.2.2	2.11	0			m,2739,814
130348	617	rGyalrong (Northern)	tə◦ʑu	tə◦ʑu	face	face			1.2.5	3.1	0			p,1190
130349	617	rGyalrong (Northern)	tə◦ləs	tə◦ləs	forehead / brow	forehead  /  brow			1.2.5.1	3.2	0	jbl3		
130350	617	rGyalrong (Northern)	tə◦ndzəŋgrəm	tə◦ndzəŋgrəm	temple	temple			1.2.5.1	3.3	0			
130351	617	rGyalrong (Northern)	tə◦mȵak	tə◦mȵak	eye	eye			1.2.6	3.4	0			p,681
130352	617	rGyalrong (Northern)	tə◦mȵak rʁe/r̥qu	tə◦mȵak rʁe/r̥qu	eyeball	eyeball			1.2.6.1	3.4.2	0			p,681,m,m
130353	617	rGyalrong (Northern)	tə◦mȵak ndʐi	tə◦mȵak ndʐi	iris	iris			1.2.6.2	3.4.2.1	0			p,681,m
130354	617	rGyalrong (Northern)	tə◦mȵak əndʐa	tə◦mȵak əndʐa	pupil	pupil			1.2.6.2	3.4.2.2	0			p,682,m
130355	617	rGyalrong (Northern)	tə◦mȵak ka◦wrum	tə◦mȵak ka◦wrum	white of eye	white of eye			1.2.6.3	3.4.2.3	0			p,682,p,3608
130356	617	rGyalrong (Northern)	tə◦mȵak rme	tə◦mȵak rme	eyebrow	eyebrow			1.2.6.6	3.4.3	0			p,681,368
130357	617	rGyalrong (Northern)	tə◦mȵak ər̥ka rme	tə◦mȵak ər̥ka rme	eyelash	eyelash			1.2.6.5	3.4.4	0			p,681,m,368
130358	617	rGyalrong (Northern)	tɕuwisə tsʰəptsʰəp	tɕuwisə tsʰəptsʰəp	blink	blink	v	v	1.2.6.12	3.4.5	0			m
130359	617	rGyalrong (Northern)	tə◦mȵak ətɕi	tə◦mȵak ətɕi	tears	tears			1.2.6.7	3.4.6	0			p,681,189
130360	617	rGyalrong (Northern)	ku◦ŋu	ku◦ŋu	cry / weep	cry  /  weep	v	v	1.8.8.2	3.4.8	0	jbl3		p,1104
130361	617	rGyalrong (Northern)	tə◦wuraxsa	tə◦wuraxsa	see / look	see  /  look	v	v	1.2.6.10	3.4.9	0	jbl3		p,m
130362	617	rGyalrong (Northern)	tɕo ɬok	tɕo ɬok	blind	blind			1.2.6.14.2	3.4.10	0			m,m
130363	617	rGyalrong (Northern)	tə◦ʃna	tə◦ʃna	nose	nose			1.2.8	3.5	0			p,803
130364	617	rGyalrong (Northern)	tə◦ʃna ago	tə◦ʃna ago	nose bridge	nose bridge			1.2.8	3.5.1	0			p,803,m
130365	617	rGyalrong (Northern)	tə◦ʃna kʰuŋ◦du	tə◦ʃna kʰuŋ◦du	nostril	nostril			1.2.8.1	3.5.2	0			p,803,809,808
130366	617	rGyalrong (Northern)	tə◦ʃna zgoku	tə◦ʃna zgoku	alae nasi (nose flaps)	alae nasi (nose flaps)			1.2.8.2	3.5.3	0			p,803,m
130367	617	rGyalrong (Northern)	tə◦ʃna rme	tə◦ʃna rme	nose hair	nose hair			1.2.8	3.5.4	0			p,803,368
130368	617	rGyalrong (Northern)	pak ʃna	pak ʃna	snout (pig)	snout (pig)			1.2.8	3.5.5	0			1006,803
130369	617	rGyalrong (Northern)	ə◦ʃnəp	əʃnəp	liquid mucus	liquid mucus			3.2.3	3.5.6	0			p,805
130370	617	rGyalrong (Northern)	tə◦ʃna kʰʂu	tə◦ʃna kʰʂu	solid mucus	solid mucus			1.1.5	3.5.7	0			
130371	617	rGyalrong (Northern)	xatʰiau	xatʰiau	blow nose	blow nose	v	v	1.3.1.4	3.5.8	0			
130372	617	rGyalrong (Northern)	tə◦wunɛdidi	tə◦wunɛdidi	smell / sniff	smell  /  sniff	v	v	1.2.8.5	3.5.9	0	jbl3		
130373	617	rGyalrong (Northern)	tə◦rna	tə◦rna	ear	ear			1.2.7	3.6	0			p,811
130374	617	rGyalrong (Northern)	tə◦rna ənu	tə◦rna ənu	earlobe	earlobe			1.2.7.1	3.6.1	0			p,811,m
130375	617	rGyalrong (Northern)	tə◦rna ər̥qʰu	tə◦rna ər̥qʰu	outer ear	outer ear			9.2	3.6.2	0			p,811,m
130376	617	rGyalrong (Northern)	tə◦rna kʰuŋ◦du	tə◦rna kʰuŋ◦du	inner ear	inner ear			9.2.5	3.6.3	0			p,811,m,822
130377	617	rGyalrong (Northern)	tə◦rna ən◦du	tə◦rna əndu	ear canal	ear canal			1.2.7	3.6.4	0			p,811,p,822
130378	617	rGyalrong (Northern)	tə◦rna əsərok	tə◦rna əsərok	eardrum	eardrum			1.2.7.2	3.6.5	0			p,811,m
130379	617	rGyalrong (Northern)	tə◦rna qambo	tə◦rna qambo	earwax	earwax			1.2.7.3	3.6.6	0			p,811,m
130380	617	rGyalrong (Northern)	kəwu saŋa	kəwu saŋa	hear	hear	v	v	1.2.7.4	3.6.7	0			
130381	617	rGyalrong (Northern)	kəwu mbo	kəwu mbo	deaf	deaf			1.2.7.5	3.6.8	0			m,1409
130382	617	rGyalrong (Northern)	tə◦mtɕʰi	tə◦mtɕʰi	mouth	mouth			1.3.1	3.7	0			p,442
130383	617	rGyalrong (Northern)	tə◦kur̥	tə◦kur̥	palate	palate			1.3.1.1	3.7.1	0			p,1721
