rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
37585	1575	Tibetan (Written)	yan	yan	above	above			9.2.1	1	0			
37586	1575	Tibetan (Written)	yan.khyad	yan.khyad	surface, upper part	surface, upper part			9.2.7	2	0			
37589	1575	Tibetan (Written)	tsha.ba	tsha.ba	hot (taste)	hot (taste)				5	0			
37590	1575	Tibetan (Written)	ul.mdud	ul.mdud	adam's apple	adam's apple			1.3.5.4	6	0			490,m
37591	1575	Tibetan (Written)	phyin.chad	phyin.chad	afterwards	afterwards			9.1.5	7	0			
37592	1575	Tibetan (Written)	gnam.dmag	gnam.dmag	air force	air force			1.1.2.2	8	0			2484,m
37593	1575	Tibetan (Written)	lchags.bya	lchags.bya	airplane	airplane			5.1	9	0			6365,2187
37594	1575	Tibetan (Written)	kun.po	kun.po	all	all			9.9	10	0			2355,s
37595	1575	Tibetan (Written)	dus.rgyun.du	dus.rgyun.du	often, off and on	often, off and on			9.1.1	11	0			
37596	1575	Tibetan (Written)	spos.shel	spos.shel	amber	amber			3.2.8	12	0			
37597	1575	Tibetan (Written)	?	?	and	and			10.1.2.1	13	0			
37598	1575	Tibetan (Written)	grog.ma	grog.ma	ant	ant			2.2.6	14	0			2631,s
37600	1575	Tibetan (Written)	rwa	rwa	antenna, feeler	antenna, feeler			1.2.2	16	0			814
37601	1575	Tibetan (Written)	rwa	rwa	antler, horn	antler, horn			1.2.2	17	0			814
37602	1575	Tibetan (Written)	?	?	anus	anus			1.4.10.2	18	0			e
37603	1575	Tibetan (Written)	yi.ga	yi.ga	appetite	appetite			1.1.3	19	0			m
37604	1575	Tibetan (Written)	< Uighur 'alma'	< Uighur 'alma'	apple	apple			3.1.5	20	0			
37605	1575	Tibetan (Written)	dge.phrug	dge.phrug	apprentice	apprentice			4.2.1	21	0			
37606	1575	Tibetan (Written)	mchan.khung	mchan.khung	armpit	armpit			1.5.1.2.3	22	0			
37607	1575	Tibetan (Written)	dmag	dmag	army	army			5.15	23	0			257
37608	1575	Tibetan (Written)	sa.dmag	sa.dmag	army (military division)	army (military division)			5.15	24	0			m,257
37609	1575	Tibetan (Written)	mda	mda	arrow	arrow			5.15	25	0			2191
37610	1575	Tibetan (Written)	mda	mda	bullet	bullet			5.15	26	0			
37611	1575	Tibetan (Written)	thal.ba	thal.ba	ashes	ashes			3.2.12.2	27	0			374,m
37612	1575	Tibetan (Written)	pur.thal	pur.thal	ashes (of bones)	ashes (of bones)			3.2.12.2	28	0			m,374
37613	1575	Tibetan (Written)	rkyang	rkyang	donkey (wild)	donkey (wild)			2.1.7	29	0			r
37614	1575	Tibetan (Written)	bska.ba	bska.ba	astringent (taste)	astringent (taste)			7.1.4.4	30	0			
37615	1575	Tibetan (Written)	< Chinese 'chihche'	< Chinese 'chihche'	automobile	automobile			5.1	31	0			
37616	1575	Tibetan (Written)	ston.ka	ston.ka	autumn, fall	autumn, fall			9.1.2	32	0			
37617	1575	Tibetan (Written)	sta.re	sta.re	ax	ax			5.11.5.3	33	0			
37618	1575	Tibetan (Written)	grum.pa	grum.pa	badger	badger			2.2.7	34	0			
37621	1575	Tibetan (Written)	khug.ma	khug.ma	bag (small)	bag (small)				39	0			1617,s
37622	1575	Tibetan (Written)	klad.dmar	klad.dmar	bald person	bald person			1.2.3.4	40	0			m,m
37623	1575	Tibetan (Written)	lgang.li	lgang.li	ball	ball			9.7.1	41	0			
37624	1575	Tibetan (Written)	smyug.ma	smyug.ma	bamboo	bamboo			3.1.1	42	0			2477,s
37625	1575	Tibetan (Written)	dngul.khang	dngul.khang	bank (for depositing money)	bank (for depositing money)			9.10.2	43	0			
37626	1575	Tibetan (Written)	mgo.bzhar.khang.ba	mgo.bzhar.khang.ba	barbershop	barbershop			9.10.6	44	0			
37627	1575	Tibetan (Written)	sdong.shun	sdong.shun	bark (of a tree)	bark (of a tree)			2.1.11.1	45	0			
37628	1575	Tibetan (Written)	nas	nas	barley (Tibetan)	barley (Tibetan)			3.1.4	46	0			
37631	1575	Tibetan (Written)	byeu.phang.ba	byeu.phang.ba	bat	bat			2.2.4.1	49	0			
37632	1575	Tibetan (Written)	rgyab	rgyab	back	back			1.4.8	50	0			213
37633	1575	Tibetan (Written)	sgal.pa	sgal.pa	small of the back	small of the back			9.7.2	51	0			201,s
37634	1575	Tibetan (Written)	rwa.mchu	rwa.mchu	beak / bill	beak / bill			1.3.1.2	52	0			1603,442
37635	1575	Tibetan (Written)	sdong.ma	sdong.ma	beam	beam			5.11.9	53	0			
37636	1575	Tibetan (Written)	dom	dom	bear (brown)	bear (brown)	n	n	2.2.3	54	0			2777
37637	1575	Tibetan (Written)	dred	dred	bear (yellow)	bear (yellow)	n	n	2.2.3	55	0			
37638	1575	Tibetan (Written)	khal.ma	khal.ma	beast of burden	beast of burden			2.3	56	0			201,s
37639	1575	Tibetan (Written)	gcan.zan	gcan.zan	beast of prey	beast of prey			2.3	57	0			
