rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
316380	961	Lotha Naga	tsá	tsá	cut hair	cut hair	v.	v.	6.9.3		0			1007
316381	961	Lotha Naga	vá	vá	go ahead	go ahead			6.7.2		0			2774
316382	961	Lotha Naga	lá	lá	vomit	vomit	imperat	imperat	1.8.3.2		0			
316383	961	Lotha Naga	yá	yá	come	come	imperat	imperat	6.7.1		0			
316384	961	Lotha Naga	ōrá	ōrá	worm	worm			2.2.6		0			
316385	961	Lotha Naga	tsà	tsà	pounding of rice	pounding of rice			6.8		0			
316386	961	Lotha Naga	và	và	stitch	stitch	v.	v.	5.1		0			2350
316387	961	Lotha Naga	là	là	price (cheap)	price (cheap)			5.9		0			2426
316388	961	Lotha Naga	y◦à	yà	go away	go away	imperat	imperat	6.7.2		0			657,s
316389	961	Lotha Naga	ō◦rà	ō◦rà	forest	forest			3.2.5		0			p,6093
316390	961	Lotha Naga	ōŋó	ōŋó	brother (younger)	brother (younger)			1.5.3.2		0			
316391	961	Lotha Naga	ó◦tsə̀ŋ	ó◦tsə̀ŋ	rice (uncooked)	rice (uncooked)			3.1.4		0			p,7750
316392	961	Lotha Naga	ēn̯ó	ēn̯ó	loan	loan			5.9		0			
316393	961	Lotha Naga	ōró	ōró	young of animal	young of animal			7.1.8.3		0			
316394	961	Lotha Naga	rá	rá	narrate the story	narrate the story	v.	v.	8.5.3		0			
316395	961	Lotha Naga	ō◦ŋò	ō◦ŋò	fish	fish			2.2.5		0			p,1455
316396	961	Lotha Naga	ōtshə̀ŋ	ōtshə̀ŋ	firewood	firewood			5.11.5.5		0			
316397	961	Lotha Naga	ē◦n̯ò	ē◦n̯ò	ear	ear			1.2.7		0			p,811a
316398	961	Lotha Naga	ōrò	ōrò	straw (pieces) mixed with paddy	straw (pieces) mixed with paddy			3.1.6.2		0			
316399	961	Lotha Naga	r◦à	r◦à	chase the footprint of the animals	chase the footprint of the animals	v.	v.	10.0		0			6552,s
316400	961	Lotha Naga	ē◦n̯ō	ē◦n̯ō	pain	pain			1.1.5.1		0			p,160
316401	961	Lotha Naga	ō◦lōŋ	ō◦lōŋ	center	center			1.9.4		0			p,7777
316402	961	Lotha Naga	ozēn̯	ozēn̯	hard thing like steel	hard thing like steel			9.6.2		0			
316403	961	Lotha Naga	ōrāŋ	ōrāŋ	sponge	sponge					0			
316404	961	Lotha Naga	ō◦lóŋ	ō◦lóŋ	stone	stone			3.2.9		0			p,1269
316405	961	Lotha Naga	ō◦zén̯	ōzén̯	magic	magic			5.8.3.2		0			p,7729
316406	961	Lotha Naga	ōráŋ	ōráŋ	coin	coin			5.9		0			
316407	961	Lotha Naga	ēlə̄m>	ēlə̄m>	many	many			9.9		0			
316408	961	Lotha Naga	rā	rā	rice (cooked)	rice (cooked)			3.1.4		0			
316409	961	Lotha Naga	lā	lā	cut flesh	cut flesh	v.	v.	6.9.3		0			
316410	961	Lotha Naga	ā	ā	my	my			10.2.3.2		0			
316411	961	Lotha Naga	rə̄ŋā	rə̄ŋā	approve	approve	imperat	imperat	8.3.1.1.1		0			
316412	961	Lotha Naga	é◦lə̄m>	é◦lə̄m>	hot	hot					0			p,2420
316413	961	Lotha Naga	á	á	1	1					0			
316414	961	Lotha Naga	rə̄ŋá	rə̄ŋá	admit	admit	imperat	imperat	8.5.14.2		0			
316415	961	Lotha Naga	sā	sā	choke firewood	choke firewood	v.	v.	1.3.5.7		0			
316416	961	Lotha Naga	rēŋā	rēŋā	approve	approve	imperat	imperat	8.3.1.1.1		0			
316417	961	Lotha Naga	nzə̄	nzə̄	year	year			9.1.2		0			
316418	961	Lotha Naga	sà	sà	cut (hair)	cut (hair)			6.9.3		0			
316419	961	Lotha Naga	rə̄ŋà	rə̄ŋà	agree	agree	imperat	imperat	8.3.1.4.1		0			
316420	961	Lotha Naga	nzə̀	nzə̀	summer	summer			3.2.1		0			
316421	961	Lotha Naga	ō◦hə̄m>	ōhə̄m>	flour	flour			3.1.6.2		0			p,7693
316422	961	Lotha Naga	ō◦hə̀m>	ōhə̀m>	feather	feather			1.6.1.1		0			p,366
316423	961	Lotha Naga	lə̄mpə̄m>	lə̄mpə̄m>	feeding	feeding					0			
316424	961	Lotha Naga	lə̄m◦pə̀m>	lə̄m◦pə̀m>	heart	heart			1.7.1		0			1381b,163
316425	961	Lotha Naga	ōphī	ōphī	dish	dish			5.5		0			
316426	961	Lotha Naga	ō◦phì	ōphì	thigh	thigh			1.5.7.1		0			p,343
316427	961	Lotha Naga	ē◦rə̄	ē◦rə̄	intestine	intestine			1.7.6		0			p,2127
316428	961	Lotha Naga	ē◦rə̀	ē◦rə̀	demarkation of the boundary	demarkation of the boundary			10.1.1		0			p,2616
316429	961	Lotha Naga	mī	mī	bamboo, length of	bamboo, length of			3.1.1		0			
316430	961	Lotha Naga	mì	mì	evening	evening			9.1.4		0			
316431	961	Lotha Naga	ōmī	ōmī	wife of brother	wife of brother			4.7.4		0			
316432	961	Lotha Naga	ō◦mì	ō◦mì	fire	fire			3.2.12.2		0			p,2136
316433	961	Lotha Naga	ōsə̄	ōsə̄	footprint	footprint			1.5.2.5		0			
316434	961	Lotha Naga	ō◦sə̀	ō◦sə̀	cloth	cloth			5.1		0			p,7640
316435	961	Lotha Naga	Yīŋù	Yīŋù	sow seed	sow seed	v.	v.	2.1.12		0			
316436	961	Lotha Naga	ūŋkón̯à	ūŋkón̯à	circle	circle			9.7.1		0			
316437	961	Lotha Naga	Yít̯āt̯ōpə̄lò	Yít̯āt̯ōpə̄lò	always	always			9.1.1		0			
316438	961	Lotha Naga	Yút̯àēpēn̯ò	Yút̯àēpēn̯ò	in time	in time			10.1.1		0			
316439	961	Lotha Naga	ūŋkóŋù	ūŋkóŋù	tan leather	tan leather	v.	v.	1.6.5.1		0			
316440	961	Lotha Naga	n̯īk◦à	n̯īk◦à	black	black			9.4		0			2483,s
316441	961	Lotha Naga	n̯ūŋrà	n̯ūŋrà	sorrow	sorrow			8.3.1.5.2		0			
316442	961	Lotha Naga	mīlán̯ì	mīlán̯ì	evening	evening			9.1.4		0			
316443	961	Lotha Naga	mūlóŋ	mūlóŋ	rhinoceros	rhinoceros			2.2.1		0			
316444	961	Lotha Naga	mí◦khə̀m>	mí◦khə̀m>	fire worship	fire worship			3.2.12.2		0			2136,6199
316445	961	Lotha Naga	mūŋò	mūŋò	five	five			9.9		0			1306
316446	961	Lotha Naga	t̯ə́◦kì	t̯ə́◦kì	chest	chest			1.4.4.3		0			m,3398
