rn	type	text
316511	I	"<par>stone+hole; cf. PKC <latinform>*kua</latinform> HOLE / BURROW / CAVITY (mesoroot of <xref ref=""665"">#665</xref>).</par>"
316517	T	<par>Loan from Nagamese <latinform>gobi</latinform> (&lt; Hindi <latinform>gōbhī</latinform>).</par>
316581	T	<par>Loan from Hindi <latinform>kāgada</latinform> or Assamese <latinform>kakot</latinform> &apos;paper&apos;.</par>
316820	I	<par>this+LOC</par>
316910	T	"<par>cf. <xref ref=""5038"">#5038</xref></par>"
