srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
JAM-Rhino	Matisoff 75 Rhin	Matisoff, James A.	1975	In: C. A. Ferguson and L. M. Hyman and J. J. Ohala (eds.), Nasálfest, pp. 267-287.  Stanford	Rhinoglottophilia: the mysterious connection between nasality and glottality				Art./Monograph			0	T		F			Refonly						
