rn	type	text
142310	I	<par>GSR 302m <latinform>gwât/ɣuât</latinform></par>
142326	I	<par>or 1387? But cf. OC *t»am (JAM) (new etym.=1814). <latinform>zhi</latinform> = 1390?</par>
142376	I	<par>is this a bp?</par>
142406	T	<par>Mandarin <latinform>duo</latinform> from GSR 10a <reconstruction>*twâ/*tuâ</reconstruction>ː &apos;to move&apos;.</par>
142582	I	<par>2104?</par>
142615	I	<par>see squib.</par>
