type	text
I	<par>Fixed title from erroneous &quot;Outline grammar of a few Moshang words&quot; (cf. Marrison 1967:II:333). Can&apos;t find this source online at all, or whether G.E.D Walker = George David Walker (Mikir dictionary).</par>
