srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
SRS-PSS	Sharma, S.R. 79 Sp	Sharma, Suhnu Ram	1979	LTBA 4.2:83-110	Phonological structure of Spiti	*s-ning:database:final:	Proof	TEXT	Wordlist		3	324	F		T		Yes	InQueue	STEDT	Liz	STEDT	STEDT	STEDT	"JP 7/16/97:  Looks like all the data for this particular source have been entered.  It's an LTBA article, and forms appear in no particular order, semantically or alphabetically speaking:  they appear when the author wishes to offer an example of whatever he's discussing at the moment.The order of the items in the database is a tad strange.  The first 25 or so entries appear in more or less random order.  After that, everything is alphabetized by gloss.  It looks like verbs were originally entered as 'to X', with the 'to' later deleted, since verbs appear, alphabetically, where 'to' would go.This points up a general problem with this data:  careless glossing.  Some examples:  ""big crow"", ""small river"", ""type of X"", ""male yak"".  Perhaps these should be corrected.Transcription has been normalized.  Correspondences are as follows:  'h' denoting aspiration has been superscripted; consonants with dots under them have been converted into the appropriate IPA retroflex symbols; 'n' with macron -> engma; 'c' with hatckek (sp?) -> 'c'; 'j' with hatchek -> IPA voiced palatal fricative (inverted 'f'); 's' with hatchek -> IPA voiceless post-alveolar fricative ('esh'); 'z' with hatchek -> voiced post-alveolar fricative ('ezh'?); dotted 'r' -> inverted 'r'; t̑ -> IPA palatal nasal; E -> epsilon.Forms are given in phonemic notation throughout the article, i.e. are enclosed within forward slashes."
