rn	type	text
79633	I	<par>Chamling shows conflation between Tibetan and Nepali.</par>
79646	I	<par>check this form</par>
79653	I	<par>cf. Nepali <latinform>ghur-</latinform>.</par>
79692	I	<par>1381? ma = s or 1106? what is *? 1106˛ 1384?</par>
79693	I	<par>what is *? As <latinform>lui</latinform> above.</par>
79718	I	<par>Why asterisk in WW?</par>
79720	I	<par>error?</par>
79730	I	<par>morpheme division in <latinform>buluy</latinform>? What is *?</par>
79738	I	<par>Why asterisk in WW?</par>
