srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
DQ-Jingpho	Dai 83 Jing	Dai Qingxia and Xu Xijian and Shao Jiacheng and Qiu Xiangkun	1983	Kunming, Yunnan: Yunnan People's Publishing Company	Jing-Han cidian -- Jinghpo Miwa ga ginsi chyum -- Jingpho-Chinese Dictionary		Incomplete		Dictionary		2	99999999	F		T	1	Yes	Defer	STEDT	Zev	STEDT	STEDT	STEDT	only a few entries included as per Jim's instructions.
