rn	type	text
118255	I	<par>“path of vital force” .</par>
118255	I	<par>This form is in error. Should be “m-salam” . See etymon cards.</par>
144758	I	<par>Lit. &quot;penis-shit&quot;.</par>
144766	I	"<par>For the second syllable, see <xref ref=""1283"">#1283</xref>.</par>"
441399	I	<par>Cf. Jingpho <latinform>pū ~ ləpū</latinform> &apos;snake&apos;.</par>
