rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
32966	839	Lahu (Black)	tèʔ	tèʔ	alive	alive			1.1.2.1	1	0			72
32967	234	Akha	deh LS|	deh LS|	alive	alive			1.1.2.1	1	0			72
32968	234	Akha	xòq	xòq	crooked / bent; return / go back	crooked / bent; return / go back			9.7.2	2	0			
32969	839	Lahu (Black)	qɔ̀ʔ	qɔ̀ʔ	crooked / bent; return / go back	crooked / bent; return / go back			9.7.2	2	0			
32970	214	Ahi	gu 44s|	gu 44s|	crooked / bent; return / go back	crooked / bent; return / go back			9.7.2	2	0			
32971	1368	Sani [Nyi]	qu 22s|	qu 22s|	crooked / bent; return / go back	crooked / bent; return / go back			9.7.2	2	0			
32972	631	Hani (Hu T’an)	ɣu 21c|	ɣu 21c|	crooked / bent; return / go back	crooked / bent; return / go back			9.7.2	2	0			
32973	932	Lisu	gaw6	gaw6	crooked / bent; return / go back	crooked / bent; return / go back			9.7.2	2	0		u	
32974	935	Lisu	gù c|	gù c|	crooked / bent; return / go back	crooked / bent; return / go back			9.7.2	2	0		u	
32975	1635	Woni	ku 33|	ku 33|	crooked / bent; return / go back	crooked / bent; return / go back			9.7.2	2	0			
32976	972	Luquan	gu 55c|	gu 55c|	crooked / bent; return / go back	crooked / bent; return / go back			9.7.2	2	0			
32977	839	Lahu (Black)	pèʔ	pèʔ	give / bestow	give / bestow			6.23	3	0			2158
32978	234	Akha	bi LS|	bi LS|	give / bestow	give / bestow			6.23	3	0			2158
32979	402	Burmese (Written)	pê	pê	give / bestow	give / bestow			6.23	3	0		u	2158
32980	1684	Atsi [Zaiwa]	pyí	pyí	give / bestow	give / bestow			6.23	3	0		u	2158
32981	839	Lahu (Black)	pî	pî	give / bestow	give / bestow			6.23	3	0			2158
32982	839	Lahu (Black)	tɛ̀ʔ	tɛ̀ʔ	truly / very / intensitive	truly / very / intensitive			7.1.8.3	4	0			
32983	839	Lahu (Black)	dàʔ	dàʔ	good	good			9.6.1.1	4	0			2722
32984	839	Lahu (Black)	qha-dɛ̀ʔ	qha-dɛ̀ʔ	truly / very / intensitive	truly / very / intensitive			7.1.8.3	4	0			5736,2722
32985	839	Lahu (Black)	cha(-pɛ̀ʔ)	cha(-pɛ̀ʔ)	vulva	vulva				5	0			1354,662
