srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
JAM-LDTB	Matisoff 86 LDTB	Matisoff, James A.	1986	In: John McCoy and Timothy Light (eds.), Contributions to Sino-Tibetan studies, pp. 1-75.  Leiden: E.J. Brill	The languages and dialects of Tibeto-Burman: and alphabetic/genetic listing, with some prefatory remarks on ethnonymic and glossonymic complications				Art./Monograph			0	T		F			Refonly						
