rn	type	text
459761	I	<par>Loan from Chinese, cf. Chinese bǎndèng 板凳 ‘wooden stool’.</par>
462180	I	<par>Loan from Chinese, cf. Chinese mò 墨 &apos;ink stick, ink&apos;.</par>
463810	I	<par>Loan from Chinese, cf. Chinese suàn 算 &apos;calculate&apos;.</par>
463852	I	<par>Loan from Chinese, cf. Chinese suàn 算 &apos;calculate&apos;.</par>
463863	I	<par>Loan from Chinese, cf. Chinese suànjì 算計 &apos;calculate&apos;.</par>
464613	I	"<par>Borrowing from Chinese, cf. Chinese 洋芋	yángyù &apos;potato&apos;.</par>"
464614	I	"<par>Borrowing from Chinese, cf. Chinese 洋芋	yángyù &apos;potato&apos;.</par>"
