srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
JAM-II	Matisoff 93 PC	Matisoff, James A.	1993		Personal communications from JAM, more recent than the Body Part Card File (thus -II = two)				Other		3	30	F		T	1		Complete	STEDT		STEDT	STEDT	STEDT	data from JAM added during tagging/updating 1993.  Misc. semantic fields (BP+).  Complete??
