srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
NCB-TFG	Bodman 69	Bodman, Nicholas C.	1969	Academia Sinica/Bulletin of the Institute of History and Philology 39:327-45	Tibetan sdud ‘folds of a garment’, the character 卒, and the *st- hypothesis.				Art./Monograph									Refonly						
