rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
35801	1584	Tibetan (Amdo:Zeku)	yen	yen	above	above			9.2.1	1	0			
35802	1584	Tibetan (Amdo:Zeku)	yen tɕʰed	yen tɕʰed	surface, upper part	surface, upper part			9.2.7	2	0			
35805	1584	Tibetan (Amdo:Zeku)	tʂʰa	tʂʰa	hot (taste)	hot (taste)				5	0			
35806	1584	Tibetan (Amdo:Zeku)	u ndəd	u ndəd	adam's apple	adam's apple			1.3.5.4	6	0			490,m
35807	1584	Tibetan (Amdo:Zeku)	ɕʰən tɕʰed	ɕʰən tɕʰed	afterwards	afterwards			9.1.5	7	0			
35808	1584	Tibetan (Amdo:Zeku)	hnæm hmag	hnæm hmag	air force	air force			1.1.2.2	8	0			x
35809	1584	Tibetan (Amdo:Zeku)	htɕag ɕæ	htɕag ɕæ	airplane	airplane			5.1	9	0			x
35810	1584	Tibetan (Amdo:Zeku)	kən-bo	kən-bo	all	all			9.9	10	0			2355,s
35811	1584	Tibetan (Amdo:Zeku)	du dʑən tə	du dʑən tə	often, off and on	often, off and on			9.1.1	11	0			
35812	1584	Tibetan (Amdo:Zeku)	ɸu ɕi	ɸu ɕi	amber	amber			3.2.8	12	0			
35813	1584	Tibetan (Amdo:Zeku)	dæ	dæ	and	and			10.1.2.1	13	0			
35814	1584	Tibetan (Amdo:Zeku)	tɕog mæ	tɕog mæ	ant	ant			2.2.6	14	0			2631,s
35816	1584	Tibetan (Amdo:Zeku)	ræ	ræ	antenna, feeler	antenna, feeler			1.2.2	16	0			814
35817	1584	Tibetan (Amdo:Zeku)	ræ	ræ	antler, horn	antler, horn			1.2.2	17	0			814
35818	1584	Tibetan (Amdo:Zeku)	tɕʰa kʰəg	tɕʰa kʰəg	anus	anus			1.4.10.2	18	0			
35819	1584	Tibetan (Amdo:Zeku)	yə kʰæ	yə kʰæ	appetite	appetite			1.1.3	19	0			x
35820	1584	Tibetan (Amdo:Zeku)	a lə mæ	a lə mæ	apple	apple			3.1.5	20	0			
35821	1584	Tibetan (Amdo:Zeku)	geb rəg	geb rəg	apprentice	apprentice			4.2.1	21	0			
35822	1584	Tibetan (Amdo:Zeku)	ntɕʰen kʰoŋ	ntɕʰen kʰoŋ	armpit	armpit			1.5.1.2.3	22	0			
35823	1584	Tibetan (Amdo:Zeku)	hmæg	hmæg	army	army			5.15	23	0			257
35824	1584	Tibetan (Amdo:Zeku)	sʰær hmæg	sʰær hmæg	army (military division)	army (military division)			5.15	24	0			m,257
35825	1584	Tibetan (Amdo:Zeku)	ndæ	ndæ	arrow	arrow			5.15	25	0			2191
35826	1584	Tibetan (Amdo:Zeku)	ndæ'	ndæ'	bullet	bullet			5.15	26	0			
35827	1584	Tibetan (Amdo:Zeku)	tʰa	tʰa	ashes	ashes			3.2.12.2	27	0			374
35828	1584	Tibetan (Amdo:Zeku)	wər tʰa	wər tʰa	ashes (of bones)	ashes (of bones)			3.2.12.2	28	0			m,374
35829	1584	Tibetan (Amdo:Zeku)	htɕaŋ	htɕaŋ	donkey (wild)	donkey (wild)			2.1.7	29	0			r
35830	1584	Tibetan (Amdo:Zeku)	hkæ wæ	hkæ wæ	astringent (taste)	astringent (taste)			7.1.4.4	30	0			
35831	1584	Tibetan (Amdo:Zeku)	tɕʰə tʂʰə	tɕʰə tʂʰə	automobile	automobile			5.1	31	0			
35832	1584	Tibetan (Amdo:Zeku)	hton kʰæ	hton kʰæ	autumn, fall	autumn, fall			9.1.2	32	0			
35833	1584	Tibetan (Amdo:Zeku)	htæ re	htæ re	ax	ax			5.11.5.3	33	0			
35834	1584	Tibetan (Amdo:Zeku)	tɕəm-nbæ	tɕəm-nbæ	badger	badger			2.2.7	34	0			
35837	1584	Tibetan (Amdo:Zeku)	kʰəg mæ	kʰəg mæ	bag (small)	bag (small)				39	0			1617,s
35838	1584	Tibetan (Amdo:Zeku)	hled hmær	hled hmær	bald person	bald person			1.2.3.4	40	0			m
35839	1584	Tibetan (Amdo:Zeku)	gaŋ lə	gaŋ lə	ball	ball			9.7.1	41	0			
35840	1584	Tibetan (Amdo:Zeku)	hȵəg mæ	hȵəg mæ	bamboo	bamboo			3.1.1	42	0			2477,m
35841	1584	Tibetan (Amdo:Zeku)	hȵu nkʰaŋ	hȵu nkʰaŋ	bank (for depositing money)	bank (for depositing money)			9.10.2	43	0			
35842	1584	Tibetan (Amdo:Zeku)	ⁿgob ʑær nkʰaŋ-wæ	ŋob ʑær nkʰaŋ-wæ	barbershop	barbershop			9.10.6	44	0			
35843	1584	Tibetan (Amdo:Zeku)	doŋ ɕʰən	doŋ ɕʰən	bark (of a tree)	bark (of a tree)			2.1.11.1	45	0			
35844	1584	Tibetan (Amdo:Zeku)	ni	ni	barley (Tibetan)	barley (Tibetan)			3.1.4	46	0			
35847	1584	Tibetan (Amdo:Zeku)	ɕi npʰaŋ-wa	ɕi npʰaŋ-wa	bat	bat			2.2.4.1	49	0			
35848	1584	Tibetan (Amdo:Zeku)	dʑæb	dʑæb	back	back			1.4.8	50	0			213
35849	1584	Tibetan (Amdo:Zeku)	ga-wæ	ga-wæ	small of the back	small of the back			9.7.2	51	0			m,m
35850	1584	Tibetan (Amdo:Zeku)	ræ ntɕʰə	ræ ntɕʰə	beak / bill	beak / bill			1.3.1.2	52	0			1603,442
35851	1584	Tibetan (Amdo:Zeku)	doŋ-mæ	doŋ-mæ	beam	beam			5.11.9	53	0			
35852	1584	Tibetan (Amdo:Zeku)	tom	tom	bear (brown)	bear (brown)	n	n	2.2.3	54	0			2777
35853	1584	Tibetan (Amdo:Zeku)	tʂed	tʂed	bear (yellow)	bear (yellow)	n	n	2.2.3	55	0			
35854	1584	Tibetan (Amdo:Zeku)	ʁa-mæ	ʁa-mæ	beast of burden	beast of burden			2.3	56	0			
35855	1584	Tibetan (Amdo:Zeku)	htɕen zen	htɕen zen	beast of prey	beast of prey			2.3	57	0			
35856	1584	Tibetan (Amdo:Zeku)	ȵa nkʰaŋ	ȵa nkʰaŋ	bedroom	bedroom			5.11.9.2	58	0			
35857	1584	Tibetan (Amdo:Zeku)	hwaŋ-mæ	hwaŋ-mæ	bee	bee			2.2.6	59	0			2788,s
35858	1584	Tibetan (Amdo:Zeku)	hwaŋ tʂʰaŋ	hwaŋ tʂʰaŋ	beehive	beehive			2.2.6	60	0			
35859	1584	Tibetan (Amdo:Zeku)	ɸaŋ-wo	ɸaŋ-wo	beggar	beggar			8.5.10.3	61	0			
35862	1584	Tibetan (Amdo:Zeku)	kʰu-mo	kʰu-mo	bellows (made of goatskin)	bellows (made of goatskin)			5.11.5.5	64	0			
35863	1584	Tibetan (Amdo:Zeku)	hɔ	hɔ	abdomen	abdomen			1.4.7	65	0			m
35864	1584	Tibetan (Amdo:Zeku)	ntʰoŋ dʑe	ntʰoŋ dʑe	beverage	beverage			3.1.6.3	66	0			
35865	1584	Tibetan (Amdo:Zeku)	htɕag htæ	htɕag htæ	bicycle	bicycle			5.1	67	0			
35866	1584	Tibetan (Amdo:Zeku)	htag-wæ	htag-wæ	birch	birch			3.1.1	68	0			
35867	1584	Tibetan (Amdo:Zeku)	ɕæ	ɕæ	bird (larger)	bird (larger)			2.2.4	69	0			2187
35868	1584	Tibetan (Amdo:Zeku)	ɕi	ɕi	bird (smaller)	bird (smaller)			2.2.4	70	0			
35869	1584	Tibetan (Amdo:Zeku)	ɕær dʑo	ɕær dʑo	feather	feather			1.6.1.1	71	0			m,585
35870	1584	Tibetan (Amdo:Zeku)	kʰæ mər	kʰæ mər	bit (part of bridle)	bit (part of bridle)			5.14	72	0			
35871	1584	Tibetan (Amdo:Zeku)	qhæ.wo	qhæ.wo	bitter (taste)	bitter (taste)			7.1.4.4	73	0			229,m
35872	1584	Tibetan (Amdo:Zeku)	næg-wo	næg-wo	black	black			9.4	74	0			2483,s
35873	1584	Tibetan (Amdo:Zeku)	htɕag ⁿgær	htɕag ŋær	blacksmith	blacksmith			4.2.1.4	75	0			
35874	1584	Tibetan (Amdo:Zeku)	gaŋ wəg	gaŋ wəg	bladder	bladder			1.7.8	76	0			m,m
35875	1584	Tibetan (Amdo:Zeku)	ɕær-æ	ɕær-æ	blind person	blind person			1.2.6.14.2	77	0			m
35876	1584	Tibetan (Amdo:Zeku)	tɕʰag	tɕʰag	blood	blood			1.6.2	78	0			231
35877	1584	Tibetan (Amdo:Zeku)	ȵi htɕa-wæ	ȵi htɕa-wæ	blubber	blubber			1.6.4	79	0			
35878	1584	Tibetan (Amdo:Zeku)	hŋon-nbo	hŋon-nbo	blue	blue			9.4	80	0			2531,s
35879	1584	Tibetan (Amdo:Zeku)	hag god	hag god	boar	boar			2.1.12	81	0			1006,m
35880	1584	Tibetan (Amdo:Zeku)	tʂə	tʂə	boat	boat			5.1	82	0			
35882	1584	Tibetan (Amdo:Zeku)	hoŋ-wo	hoŋ-wo	body	body			1.1.1	84	0			13,1902
35883	1584	Tibetan (Amdo:Zeku)	ru-pæ	ru-pæ	bone	bone			1.6.3	85	0			232,s
35885	1584	Tibetan (Amdo:Zeku)	χwe tɕʰæ	χwe tɕʰæ	book of sutras	book of sutras			5.1	87	0			
35886	1584	Tibetan (Amdo:Zeku)	ham	ham	boot	boot			5.11.8.1	88	0			
35887	1584	Tibetan (Amdo:Zeku)	hæm ndeb	hæm ndeb	shoemaker	shoemaker			4.2.1.4	89	0			
35888	1584	Tibetan (Amdo:Zeku)	waŋ	waŋ	lap	lap			1.4.4.2	90	0			1255
35889	1584	Tibetan (Amdo:Zeku)	ʑə	ʑə	bow	bow			5.15	91	0			2411
35890	1584	Tibetan (Amdo:Zeku)	tɕæ ne	tɕæ ne	bowl (made of wood)	bowl (made of wood)			5.1	92	0			
35891	1584	Tibetan (Amdo:Zeku)	gæm	gæm	box	box			5.1	93	0			
35892	1584	Tibetan (Amdo:Zeku)	hled-pæ	hled-pæ	brain	brain			1.2.4	94	0			465,s
35893	1584	Tibetan (Amdo:Zeku)	ra ʁæ	ra ʁæ	branch (of a tree)	branch (of a tree)			1.5.3.1	95	0			
35894	1584	Tibetan (Amdo:Zeku)	nə ma	nə ma	breast	breast			1.4.4.3	96	0			253,m
35895	1584	Tibetan (Amdo:Zeku)	sʰe rə	sʰe rə	breeze	breeze			3.2.1	97	0			
35896	1584	Tibetan (Amdo:Zeku)	əg	əg	breath	breath			1.1.2.2	98	0			65
35897	1584	Tibetan (Amdo:Zeku)	wag-mæ	wag-mæ	bride	bride			4.2.8	99	0			
35898	1584	Tibetan (Amdo:Zeku)	tɕo mog	tɕo mog	brick / tile	brick / tile			5.11.9.3	100	0			
35899	1584	Tibetan (Amdo:Zeku)	sæm	sæm	bridge	bridge			9.10.2	101	0			3604
35900	1584	Tibetan (Amdo:Zeku)	ɕaŋ tɕʰen	ɕaŋ tɕʰen	broad	broad			7.1.5.1	102	0			
35901	1584	Tibetan (Amdo:Zeku)	ɕaŋ tɕʰoŋ	ɕaŋ tɕʰoŋ	narrow (clothing)	narrow (clothing)			9.7.2	103	0			
35902	1584	Tibetan (Amdo:Zeku)	tɕʰo	tɕʰo	bronze	bronze			3.2.4	104	0			
35903	1584	Tibetan (Amdo:Zeku)	tɕʰor do	tɕʰor do	bomb, grenade	bomb, grenade			5.15	105	0			
35904	1584	Tibetan (Amdo:Zeku)	wər	wər	brush (for writing)	brush (for writing)			5.11.8.4	106	0			
35905	1584	Tibetan (Amdo:Zeku)	hwɔ	hwɔ	bubble	bubble			3.2.3	107	0			
35906	1584	Tibetan (Amdo:Zeku)	sɔ	sɔ	bucket	bucket			5.1	108	0			
35907	1584	Tibetan (Amdo:Zeku)	ntɕʰæb-mæ	ntɕʰæb-mæ	buckle	buckle			5.11.8.2.3	109	0			
35909	1584	Tibetan (Amdo:Zeku)	tʂi-wæ	tʂi-wæ	busy	busy			9.6.3	111	0			
35910	1584	Tibetan (Amdo:Zeku)	ɕʰen-nbæ	ɕʰen-nbæ	butcher	butcher			4.2.1.1	112	0			
