rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
132747	153	*Loloish	pi²	pi²	chilli	chilli			3.1.5	125	0			
132748	228	Akha	phí	phí	chilli	chilli			3.1.5	125	0			
132750	784	Hani (Khatu)	phí	phí	chilli	chilli			3.1.5	125	0			
132751	1299	Hani (Pijo)	phí	phí	chilli	chilli			3.1.5	125	0			
132752	1115	Mpi	phi⁶	phi⁶	chilli	chilli			3.1.5	125	0			
132753	153	*Loloish	pi²	pi²	close	close			6.2.2.6.2	127	0			5709
132754	228	Akha	phì	phì	close	close			6.2.2.6.2	127	0			5709
132756	784	Hani (Khatu)	phì	phì	close	close			6.2.2.6.2	127	0			5709
132757	1299	Hani (Pijo)	phì	phì	close	close			6.2.2.6.2	127	0			5709
132758	1115	Mpi	phi¹	phi¹	close	close			6.2.2.6.2	127	0			5709
132759	228	Akha	bí	bí	tears	tears			1.2.6.7	129	0			187
132761	784	Hani (Khatu)	pí	pí	tears	tears			1.2.6.7	129	0			187
132762	1299	Hani (Pijo)	pí	pí	tears	tears			1.2.6.7	129	0			187
132763	1115	Mpi	m⁴pi⁶	m⁴pi⁶	tears	tears			1.2.6.7	129	0			681,187
132764	153	*Loloish	mi¹	mi¹	cat	cat			2.1.3	130	0			
132765	228	Akha	mí	mí	cat	cat			2.1.3	130	0			
132767	784	Hani (Khatu)	mí	mí	cat	cat			2.1.3	130	0			
132768	1299	Hani (Pijo)	njí	njí	cat	cat			2.1.3	130	0			
132769	153	*Loloish	C-mi²	C-mi²	fire	fire			3.2.12.2	21	0			
132770	394	Burmese (Written)	mî	mî	fire	fire			3.2.12.2	21	0			
132771	228	Akha	mí	mí	fire	fire			3.2.12.2	21	0			
132773	784	Hani (Khatu)	mì	mì	fire	fire			3.2.12.2	21	0			
132774	1299	Hani (Pijo)	mì	mì	fire	fire			3.2.12.2	21	0			
132775	1115	Mpi	mi²	mi²	fire	fire			3.2.12.2	21	0			
132776	153	*Loloish	ʔ-|mri²	ʔ-mri²	tail	tail			1.4.10.1	248	0			1288
132777	394	Burmese (Written)	mrî	mrî	tail	tail			1.4.10.1	248	0			1288
132778	228	Akha	mì	mì	tail	tail			1.4.10.1	248	0			1288
132780	784	Hani (Khatu)	mì	mì	tail	tail			1.4.10.1	248	0			1288
132781	1299	Hani (Pijo)	mì	mì	tail	tail			1.4.10.1	248	0			1288
132782	1115	Mpi	m²|pɑ⁴	m²|pɑ⁴	tail	tail			1.4.10.1	248	0			410
132783	153	*Loloish	t/di²	t/di²	one	one			9.9	123	0			
132784	394	Burmese (Written)	thî	thî	one	one			9.9	123	0			
