rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
131195	1698	Queyu (Yajiang) [Zhaba]	m̥u⁵⁵ dʐo⁵³	m̥u⁵⁵ dʐo⁵³	feather (of bird)	feather (of bird)			1.6.1.1	8.1.5	0			363,m
131196	1698	Queyu (Yajiang) [Zhaba]	m̥u⁵³	m̥u⁵³	mane (of horse, lion)	mane (of horse, lion)			1.6.1	8.1.6	0			363
131197	1698	Queyu (Yajiang) [Zhaba]	ri³¹	ri³¹	skin	skin			1.6.5	8.2	0			596
131198	1698	Queyu (Yajiang) [Zhaba]	tɕʰu⁵⁵ ʑi⁵⁵	tɕʰu⁵⁵ ʑi⁵⁵	sweat / perspiration	sweat  /  perspiration			1.8.1	8.2.1	0	jbl3		615,1013
131199	1698	Queyu (Yajiang) [Zhaba]	lə³⁵ rõ⁵⁵	lə³⁵ rõ⁵⁵	cyst	cyst			1.6.5.3	8.2.3.5	0			
131200	1698	Queyu (Yajiang) [Zhaba]	ma³⁵ na⁵³	ma³⁵ na⁵³	fat	fat			1.6.4	8.3	0			1470,1443
131201	1698	Queyu (Yajiang) [Zhaba]	dzi³⁵ ka⁵³	dzi³⁵ ka⁵³	sinew / tendon (muscle to bone	sinew  /  tendon (muscle to bone			1.6.6.1	8.5	0	jbl3		m,m
131202	1698	Queyu (Yajiang) [Zhaba]	sai⁵³	sai⁵³	blood	blood			1.6.2	8.7	0			230
131203	1698	Queyu (Yajiang) [Zhaba]	lə³⁵ tu⁵⁵	lə³⁵ tu⁵⁵	bleed	bleed	v	v	1.6.2	8.7.2	0			m,m
131204	1698	Queyu (Yajiang) [Zhaba]	tʰõ⁵⁵	tʰõ⁵⁵	muscle	muscle			1.6.6.2	8.8	0			m
131205	1698	Queyu (Yajiang) [Zhaba]	tsʰa³⁵ pa⁵³	tsʰa³⁵ pa⁵³	lung	lung			1.7.2	9.2	0			458,m
131206	1698	Queyu (Yajiang) [Zhaba]	la³⁵ ma⁵⁵	la³⁵ ma⁵⁵	blow (mouth)	blow (mouth)			1.3.1.4	9.2.3	0			m,1732
131207	1698	Queyu (Yajiang) [Zhaba]	tʰa³⁵	tʰa³⁵	phlegm	phlegm			1.8.3	9.2.5	0			
131208	1698	Queyu (Yajiang) [Zhaba]	xe⁵⁵ mø⁵³	xe⁵⁵ mø⁵³	heart	heart			1.7.1	9.3	0			1387,1384?
131209	1698	Queyu (Yajiang) [Zhaba]	zɛ³⁵	zɛ³⁵	liver	liver			1.7.3	9.5	0			1390
131210	1698	Queyu (Yajiang) [Zhaba]	tʂʰi³⁵ pɛ⁵³	tʂʰi³⁵ pɛ⁵³	gall bladder	gall bladder			1.7.3	9.5.2	0			227,m
131211	1698	Queyu (Yajiang) [Zhaba]	tɕi⁵³	tɕi⁵³	kidney	kidney			1.7.5	9.6	0			
131212	1698	Queyu (Yajiang) [Zhaba]	pu⁵⁵ si⁵⁵	pu⁵⁵ si⁵⁵	urinary bladder	urinary bladder			1.7.8	9.7	0			
131213	1698	Queyu (Yajiang) [Zhaba]	pe⁵³	pe⁵³	urine	urine			1.8.4	9.7.1	0			1102
131214	1698	Queyu (Yajiang) [Zhaba]	ze³⁵	ze³⁵	stomach	stomach			1.7.6	9.10	0			m
131215	1698	Queyu (Yajiang) [Zhaba]	dʑu³⁵ mi⁵⁵	dʑu³⁵ mi⁵⁵	intestines / bowels	intestines  /  bowels			1.7.7	9.11	0	jbl3		m,m
131216	1698	Queyu (Yajiang) [Zhaba]	qʰɛi⁵⁵	qʰɛi⁵⁵	feces / shit	feces  /  shit			1.8.5	9.12.1	0	jbl3		572
131217	1698	Queyu (Yajiang) [Zhaba]	tɕe⁵⁵ ka⁵⁵	tɕe⁵⁵ ka⁵⁵	castrate	castrate	v	v	1.9.2.3	10.3.9	0			m,m
131218	1698	Queyu (Yajiang) [Zhaba]	tə³⁵ tɕe⁵³	tə³⁵ tɕe⁵³	birth, give	birth, give			1.1.2	10.4.15	0			p,95
131219	1698	Queyu (Yajiang) [Zhaba]	gõ³⁵ŋa⁵³	gõ³⁵ŋa⁵³	egg (of animal)	egg (of animal)				10.4.16	0			305,1610
131220	1698	Queyu (Yajiang) [Zhaba]	rua³⁵	rua³⁵	laugh	laugh			1.8.8.1	11.9	0			1108
131221	1698	Queyu (Yajiang) [Zhaba]	tə³⁵ da³⁵ rə⁵³	tə³⁵ da³⁵ rə⁵³	tremble / shiver / shudder	tremble  /  shiver  /  shudder			1.6.6.2.1	12.1	0	jbl3		
131222	1698	Queyu (Yajiang) [Zhaba]	ŋo⁵⁵ rə⁵³	ŋo⁵⁵ rə⁵³	sick / be ill	sick  /  be ill	be	be	1.1.5.1	12.2	0	jbl3		1849,m
131223	1698	Queyu (Yajiang) [Zhaba]	ȵe⁵⁵	ȵe⁵⁵	hurt / be painful	hurt  /  be painful	v.	v.	1.1.5.1	12.2	0	jbl3		160
131224	1698	Queyu (Yajiang) [Zhaba]	lə³⁵ rõ⁵⁵	lə³⁵ rõ⁵⁵	swell /  be swollen	swell  /   be swollen	v.	v.	1.1.5.2	12.4	0	jbl3		
131225	1698	Queyu (Yajiang) [Zhaba]	pɐ⁵³	pɐ⁵³	pus	pus			1.8.6.1	12.5	0			1295
131226	1698	Queyu (Yajiang) [Zhaba]	tə³⁵ tɕʰi⁵³	tə³⁵ tɕʰi⁵³	cubit (elbow to fingers)	cubit (elbow to fingers)			1.5.9.3	13.3	0			
131227	1698	Queyu (Yajiang) [Zhaba]	tə³⁵ lõ⁵⁵	tə³⁵ lõ⁵⁵	cord / fathom (outstretched ar	cord  /  fathom (outstretched ar			1.5.9.5	13.4	0	jbl3		m,1310
