rn	type	text
131125	I	<par>cf. WT, et al.</par>
131125	I	<par>Loan &lt;Tb.?</par>
131155	T	<par>1st morpheme = &apos;mouth&apos;</par>
131162	I	<par>Note this is apparently the same binome as Guiqiong <latinform>tʂho⁵⁵ ko⁵³</latinform> (128989) with the order reversed.</par>
131205	I	<par>Or 293? (tsu)</par>
131208	I	<par>M2 = 1384?</par>
131210	I	<par>M2:s or m? cf. <latinform>pa</latinform>, etc. above??</par>
131211	I	<par>see 2.2.2.2</par>
